# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 1.234408611288437664e-04 3.166443990384615608e+04 2.046842848557692378e+03 5.682280714334699669e-11 1.559212019230769329e+04 3.166443990384615608e+04 3.166443990384615608e+04 2.046842848557692378e+03 2.046842848557692378e+03
1.503254434404273886e-02 -1.369414644108878272e-04 2.411289756944444161e+04 1.561972981770833258e+03 4.091757796784475952e-11 1.302900694444444343e+04 2.411289756944444161e+04 2.411289756944444161e+04 1.561972981770833258e+03 1.561972981770833258e+03
2.104537904654678673e-02 3.075607329312908165e-05 2.311805427631578641e+04 1.483339432565789366e+03 4.040583072806886806e-11 1.270930756578947330e+04 2.311805427631578641e+04 2.311805427631578641e+04 1.483339432565789366e+03 1.483339432565789366e+03
2.718418752217394846e-02 -2.082655779444254570e-05 1.736164636752137085e+04 1.121970886752136948e+03 4.014147419020912939e-11 9.284895299145300669e+03 1.736164636752137085e+04 1.736164636752137085e+04 1.121970886752136948e+03 1.121970886752136948e+03
3.359305548768203725e-02 2.819205228365384755e+03 1.979568269230769511e+04 1.280895883413461661e+03 2.916673978365384755e+03 1.128857812500000000e+04 1.979568269230769511e+04 1.979568269230769511e+04 1.280895883413461661e+03 1.280895883413461661e+03
3.967812110980351720e-02 3.044901822916666788e+03 1.595317291666666642e+04 1.023644661458333303e+03 3.201385156249999909e+03 8.735764583333333576e+03 1.595317291666666642e+04 1.595317291666666642e+04 1.023644661458333303e+03 1.023644661458333303e+03
4.573133090443888549e-02 4.001566135734071850e+03 1.407315650969529088e+04 8.994242555401662003e+02 4.166379501385041294e+03 7.767428670360111028e+03 1.407315650969529088e+04 1.407315650969529088e+04 8.994242555401662003e+02 8.994242555401662003e+02
5.186912300623527233e-02 3.139384153318078006e+03 1.295331006864988558e+04 8.233877288329518933e+02 3.255477974828375409e+03 7.106197940503432619e+03 1.295331006864988558e+04 1.295331006864988558e+04 8.233877288329518933e+02 8.233877288329518933e+02
5.807971256735403043e-02 3.047133820998279134e+03 1.189996299483648909e+04 7.604155012908778417e+02 3.204405120481927952e+03 6.563966006884681519e+03 1.189996299483648909e+04 1.189996299483648909e+04 7.604155012908778417e+02 7.604155012908778417e+02
6.422094742881356844e-02 2.872539764359351921e+03 1.138430633284241594e+04 7.237586524300442079e+02 3.042795839469808470e+03 6.290008100147275400e+03 1.138430633284241594e+04 1.138430633284241594e+04 7.237586524300442079e+02 7.237586524300442079e+02
7.029194303550849454e-02 2.288345281862745196e+03 8.990158088235293690e+03 5.763788679534313815e+02 2.419238664215686185e+03 5.014466299019607504e+03 8.990158088235293690e+03 8.990158088235293690e+03 5.763788679534313815e+02 5.763788679534313815e+02
7.656976085866129544e-02 2.614097740667976268e+03 9.091929273084479064e+03 5.805507121807464728e+02 2.797716110019646294e+03 5.127474950884085956e+03 9.091929273084479064e+03 9.091929273084479064e+03 5.805507121807464728e+02 5.805507121807464728e+02
8.283279975513359317e-02 2.108612770562770493e+03 7.641761904761904589e+03 4.840359848484848726e+02 2.268597619047618991e+03 4.326288744588744521e+03 7.641761904761904589e+03 7.641761904761904589e+03 4.840359848484848726e+02 4.840359848484848726e+02
8.886264192081894109e-02 1.806463409810126450e+03 7.028919303797468274e+03 4.431965981012658062e+02 1.941334651898734137e+03 3.912809731012658176e+03 7.028919303797468274e+03 7.028919303797468274e+03 4.431965981012658062e+02 4.431965981012658062e+02
9.493524398572131262e-02 1.606295306388526569e+03 6.163104302477183410e+03 3.888318529986962062e+02 1.755885593220338933e+03 3.433776727509778084e+03 6.163104302477183410e+03 6.163104302477183410e+03 3.888318529986962062e+02 3.888318529986962062e+02
1.010510809291368245e-01 1.358471718088324451e+03 5.545301875378100704e+03 3.519304295220811127e+02 1.482464912280701810e+03 3.129465214761040897e+03 5.545301875378100704e+03 5.545301875378100704e+03 3.519304295220811127e+02 3.519304295220811127e+02
1.071918355362574127e-01 1.396371123538383245e+03 5.060448906964921662e+03 3.186601741230300036e+02 1.535776944585663387e+03 2.869331469242501498e+03 5.060448906964921662e+03 5.060448906964921662e+03 3.186601741230300036e+02 3.186601741230300036e+02
1.133640700251744293e-01 1.225584739803094408e+03 4.749401312705110286e+03 2.971420241443975669e+02 1.359756329113924039e+03 2.661496483825597807e+03 4.749401312705110286e+03 4.749401312705110286e+03 2.971420241443975669e+02 2.971420241443975669e+02
1.195184611122857843e-01 1.240360033375052126e+03 4.620261159783061885e+03 2.875108468919482902e+02 1.388487901543596081e+03 2.595413850646641549e+03 4.620261159783061885e+03 4.620261159783061885e+03 2.875108468919482902e+02 2.875108468919482902e+02
1.256657517103361710e-01 1.112245540796963951e+03 4.224255028462997871e+03 2.633370730550284406e+02 1.274907685009487750e+03 2.393533396584440197e+03 4.224255028462997871e+03 4.224255028462997871e+03 2.633370730550284406e+02 2.633370730550284406e+02
1.317871926578333408e-01 1.089736704900938548e+03 4.090077163712200218e+03 2.526323427181091574e+02 1.224024070212026345e+03 2.335945081682308228e+03 4.090077163712200218e+03 4.090077163712200218e+03 2.526323427181091574e+02 2.526323427181091574e+02
1.378887696062481294e-01 1.037535308953341655e+03 3.827851197982345639e+03 2.346983370113493095e+02 1.179605453972257237e+03 2.170121216897856357e+03 3.827851197982345639e+03 3.827851197982345639e+03 2.346983370113493095e+02 2.346983370113493095e+02
1.440612672229828750e-01 9.858756059309952207e+02 3.486080125463359309e+03 2.176596449957228572e+02 1.141888793840889775e+03 2.048619190191046528e+03 3.486080125463359309e+03 3.486080125463359309e+03 2.176596449957228572e+02 2.176596449957228572e+02
1.501845201433902877e-01 8.592307848995110362e+02 3.177390548614882846e+03 1.967097535306898237e+02 1.020384166214014044e+03 1.840210483432916817e+03 3.177390548614882846e+03 3.177390548614882846e+03 1.967097535306898237e+02 1.967097535306898237e+02
1.563418093457785985e-01 8.063357533920494689e+02 2.889947155439181188e+03 1.777940222566055581e+02 9.658946679362056784e+02 1.685798857414901249e+03 2.889947155439181188e+03 2.889947155439181188e+03 1.777940222566055581e+02 1.777940222566055581e+02
1.625438955957596576e-01 7.451515220874341594e+02 2.698965438315403844e+03 1.665686369878690698e+02 8.937252231631952100e+02 1.585819981689173801e+03 2.698965438315403844e+03 2.698965438315403844e+03 1.665686369878690698e+02 1.665686369878690698e+02
1.686940235306336466e-01 7.285312823164425708e+02 2.513955739400206767e+03 1.554039296794208838e+02 8.803174767321612535e+02 1.498983143743536630e+03 2.513955739400206767e+03 2.513955739400206767e+03 1.554039296794208838e+02 1.554039296794208838e+02
1.747987378343396903e-01 6.535226214574898904e+02 2.364508299595141580e+03 1.457786563765181995e+02 8.108640688259108629e+02 1.408112955465586992e+03 2.364508299595141580e+03 2.364508299595141580e+03 1.457786563765181995e+02 1.457786563765181995e+02
1.809057159377772395e-01 6.412706648697214860e+02 2.314580233602875069e+03 1.402518306379155320e+02 7.927727762803234555e+02 1.353763342318059358e+03 2.314580233602875069e+03 2.314580233602875069e+03 1.402518306379155320e+02 1.402518306379155320e+02
1.870079494254630881e-01 6.187003070175437642e+02 2.212809122807017502e+03 1.331067105263157657e+02 7.685017543859648868e+02 1.292958070175438479e+03 2.212809122807017502e+03 2.212809122807017502e+03 1.331067105263157657e+02 1.331067105263157657e+02
1.931644028143169878e-01 5.858403552900488194e+02 2.111757899701305178e+03 1.295143255777393563e+02 7.349761043861028611e+02 1.271616726929728202e+03 2.111757899701305178e+03 2.111757899701305178e+03 1.295143255777393563e+02 1.295143255777393563e+02
