# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.424142728365384755e+03 6.837206730769231399e+03 1.196602764423076906e+03 1.159269531250000000e+03 2.439096634615384755e+04 2.058548527644230944e+03 3.166443990384615608e+04 3.594284480168269624e+02 5.559418870192307622e+03
1.503254434404273886e-02 6.700776041666666060e+03 9.017822916666666060e+03 1.577830078125000000e+03 3.796763020833333030e+03 2.091827256944444161e+04 6.175085937500000000e+03 2.411289756944444161e+04 1.070877170138888914e+03 4.247944010416666060e+03
2.104537904654678673e-02 7.848375000000000000e+03 1.069444161184210498e+04 1.850967105263157691e+03 4.368754523026315837e+03 2.024950000000000000e+04 7.299965460526315837e+03 2.311805427631578641e+04 1.262307976973684163e+03 4.011683388157894569e+03
2.718418752217394846e-02 6.708777777777778283e+03 9.456539529914531158e+03 1.649066372863248034e+03 4.472340277777778283e+03 1.477692094017094132e+04 7.646607371794872961e+03 1.736164636752137085e+04 1.319257745726495841e+03 3.046501335470085905e+03
3.359305548768203725e-02 1.162619110576923231e+04 1.469229447115384755e+04 2.567316406250000000e+03 9.402764423076923777e+03 1.810223918269230853e+04 1.467753485576923231e+04 1.979568269230769511e+04 2.549739783653846189e+03 3.481398437500000000e+03
3.967812110980351720e-02 9.694260416666666060e+03 1.277515833333333285e+04 2.212814583333333303e+03 8.352269791666665697e+03 1.374389999999999964e+04 1.350396041666666679e+04 1.595317291666666642e+04 2.326139583333333121e+03 2.770398437500000000e+03
4.573133090443888549e-02 9.603634349030471640e+03 1.257037950138504129e+04 2.172631059556786568e+03 8.663731994459833004e+03 1.231829085872576252e+04 1.394097922437673151e+04 1.407315650969529088e+04 2.411734764542936318e+03 2.429164300554016791e+03
5.186912300623527233e-02 9.111418192219680350e+03 1.208304347826086996e+04 2.087339244851258627e+03 8.282278032036612785e+03 1.124574141876430258e+04 1.349951144164759717e+04 1.295331006864988558e+04 2.330802774599542317e+03 2.219731979405034508e+03
5.807971256735403043e-02 8.418556798623063514e+03 1.113232788296041326e+04 1.931902538726333887e+03 7.594807228915662563e+03 1.036407659208261612e+04 1.229831325301204924e+04 1.189996299483648909e+04 2.130291953528399517e+03 2.057796686746988144e+03
6.422094742881356844e-02 8.446873343151693916e+03 1.114913770250368179e+04 1.929522827687776044e+03 7.775736377025036745e+03 9.976249631811488143e+03 1.262169513991163512e+04 1.138430633284241594e+04 2.184213733431517085e+03 1.953914764359351921e+03
7.029194303550849454e-02 6.734074142156862763e+03 8.755403186274510517e+03 1.532482843137254804e+03 6.184846200980392496e+03 7.969425245098039341e+03 9.903416053921568164e+03 8.990158088235293690e+03 1.722616115196078454e+03 1.564607843137254804e+03
7.656976085866129544e-02 7.095655206286836801e+03 9.143776031434184915e+03 1.600263998035363329e+03 6.601514734774066710e+03 8.149600687622789337e+03 1.042803929273084395e+04 9.091929273084479064e+03 1.822997912573673830e+03 1.572798624754420416e+03
