# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.591063100961539021e+03 6.879332932692307622e+03 1.204470853365384755e+03 1.262436899038461661e+03 2.439096634615384755e+04 2.085493689903846189e+03 3.166443990384615608e+04 3.641023137019230944e+02 5.559418870192307622e+03
1.503254434404273886e-02 7.073937500000000000e+03 9.224242187500000000e+03 1.614309244791666515e+03 4.095570746527777374e+03 2.091827256944444161e+04 6.189758246527777374e+03 2.411289756944444161e+04 1.073275282118055429e+03 4.247944010416666060e+03
2.104537904654678673e-02 8.745370065789473301e+03 1.146486677631578823e+04 1.986905427631578732e+03 5.035585526315789139e+03 2.024950000000000000e+04 7.755914473684209952e+03 2.311805427631578641e+04 1.342231085526315610e+03 4.011683388157894569e+03
2.718418752217394846e-02 7.322068376068376892e+03 9.972805555555556566e+03 1.740024973290598382e+03 5.037071047008547794e+03 1.477692094017094132e+04 7.995183226495727467e+03 1.736164636752137085e+04 1.380729700854700923e+03 3.046501335470085905e+03
3.359305548768203725e-02 1.264772235576923231e+04 1.536453605769230853e+04 2.686587439903846189e+03 1.093037860576923049e+04 1.810223918269230853e+04 1.565376802884615427e+04 1.979568269230769511e+04 2.723698317307692378e+03 3.481398437500000000e+03
3.967812110980351720e-02 1.049170624999999927e+04 1.330140625000000000e+04 2.306498437499999909e+03 9.619184375000000728e+03 1.374389999999999964e+04 1.428367291666666642e+04 1.595317291666666642e+04 2.465916406249999909e+03 2.770398437500000000e+03
4.573133090443888549e-02 1.036496606648199486e+04 1.307349722991689669e+04 2.260850242382271517e+03 9.930234072022160035e+03 1.231829085872576252e+04 1.473536288088642686e+04 1.407315650969529088e+04 2.551840027700830888e+03 2.429164300554016791e+03
5.186912300623527233e-02 9.807362700228832182e+03 1.252713844393592626e+04 2.165144021739130494e+03 9.457858123569794770e+03 1.124574141876430258e+04 1.421687185354691064e+04 1.295331006864988558e+04 2.458342963386727661e+03 2.219731979405034508e+03
5.807971256735403043e-02 9.018683304647160185e+03 1.149772375215146349e+04 1.996310025817555925e+03 8.593113597246127028e+03 1.036407659208261612e+04 1.283441910499139522e+04 1.189996299483648909e+04 2.228294320137693830e+03 2.057796686746988144e+03
