# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 3.510780739956177406e-05 3.166444230769230853e+04 2.045722355769230944e+03 3.250000695915061527e-12 1.558943389423076951e+04 3.166444230769230853e+04 3.166444230769230853e+04 2.045722355769230944e+03 2.045722355769230944e+03
1.503254434404273886e-02 -2.563095444606410095e-05 2.411289583333333212e+04 1.558744683159722172e+03 2.676327331048907103e-12 1.302271354166666606e+04 2.411289583333333212e+04 2.411289583333333212e+04 1.558744683159722172e+03 1.558744683159722172e+03
2.104537904654678673e-02 -6.789786551196715576e-06 2.311805427631578641e+04 1.476179276315789366e+03 3.966464583682911517e-12 1.269775493421052488e+04 2.311805427631578641e+04 2.311805427631578641e+04 1.476179276315789366e+03 1.476179276315789366e+03
2.718418752217394846e-02 6.627439696373593478e-06 1.736164636752137085e+04 1.116892361111111313e+03 3.168465964432018676e-12 9.271368589743589837e+03 1.736164636752137085e+04 1.736164636752137085e+04 1.116892361111111313e+03 1.116892361111111313e+03
3.359305548768203725e-02 2.800584735576923322e+03 1.979568389423076951e+04 1.269777644230769283e+03 2.831034254807692378e+03 1.126339543269230853e+04 1.979568389423076951e+04 1.979568389423076951e+04 1.269777644230769283e+03 1.269777644230769283e+03
3.967812110980351720e-02 3.023675260416666788e+03 1.595317291666666642e+04 1.009806770833333303e+03 3.068547135416666606e+03 8.708346874999999272e+03 1.595317291666666642e+04 1.595317291666666642e+04 1.009806770833333303e+03 1.009806770833333303e+03
4.573133090443888549e-02 3.976136772853185448e+03 1.407315650969529088e+04 8.827436807479224399e+02 4.021636772853185448e+03 7.735010387811634246e+03 1.407315650969529088e+04 1.407315650969529088e+04 8.827436807479224399e+02 8.827436807479224399e+02
5.186912300623527233e-02 3.131762299771166909e+03 1.295331121281464584e+04 8.035386155606407783e+02 3.156219393592677534e+03 7.068020594965674718e+03 1.295331121281464584e+04 1.295331121281464584e+04 8.035386155606407783e+02 8.035386155606407783e+02
5.807971256735403043e-02 3.028969449225473454e+03 1.189996213425129099e+04 7.391933089500861342e+02 3.067116179001721321e+03 6.519779690189328903e+03 1.189996213425129099e+04 1.189996213425129099e+04 7.391933089500861342e+02 7.391933089500861342e+02
6.422094742881356844e-02 2.840186671575846958e+03 1.138430633284241594e+04 6.997597109720176149e+02 2.887100147275405106e+03 6.238226804123711190e+03 1.138430633284241594e+04 1.138430633284241594e+04 6.997597109720176149e+02 6.997597109720176149e+02
7.029194303550849454e-02 2.269728860294117567e+03 8.990157475490195793e+03 5.551393995098038658e+02 2.300436121323529278e+03 4.965000306372548948e+03 8.990157475490195793e+03 8.990157475490195793e+03 5.551393995098038658e+02 5.551393995098038658e+02
7.656976085866129544e-02 2.571066797642436086e+03 9.091929273084479064e+03 5.561662573673869474e+02 2.623334479371316320e+03 5.067886051080549805e+03 9.091929273084479064e+03 9.091929273084479064e+03 5.561662573673869474e+02 5.561662573673869474e+02
8.283279975513359317e-02 2.076209956709956714e+03 7.641762770562770129e+03 4.597826839826839773e+02 2.118028571428571468e+03 4.267341558441558846e+03 7.641762770562770129e+03 7.641762770562770129e+03 4.597826839826839773e+02 4.597826839826839773e+02
8.886264192081894109e-02 1.783847705696202411e+03 7.028919303797468274e+03 4.169345332278480782e+02 1.814669699367088469e+03 3.851328322784810098e+03 7.028919303797468274e+03 7.028919303797468274e+03 4.169345332278480782e+02 4.169345332278480782e+02
9.493524398572131262e-02 1.575010756192959434e+03 6.163104954367666323e+03 3.653227672750977604e+02 1.613707627118644041e+03 3.372507170795306138e+03 6.163104954367666323e+03 6.163104954367666323e+03 3.653227672750977604e+02 3.653227672750977604e+02
1.010510809291368245e-01 1.336739715668481722e+03 5.545301875378100704e+03 3.301335072595281304e+02 1.364865245009074442e+03 3.066165154264972898e+03 5.545301875378100704e+03 5.545301875378100704e+03 3.301335072595281304e+02 3.301335072595281304e+02
1.071918355362574127e-01 1.367620996441281250e+03 5.060449415353329641e+03 2.959153851042196379e+02 1.401002160650737096e+03 2.804151499745805722e+03 5.060449415353329641e+03 5.060449415353329641e+03 2.959153851042196379e+02 2.959153851042196379e+02
1.133640700251744293e-01 1.198739099859353018e+03 4.749401312705110286e+03 2.732969995311767661e+02 1.230167604313174024e+03 2.594083919362400593e+03 4.749401312705110286e+03 4.749401312705110286e+03 2.732969995311767661e+02 2.732969995311767661e+02
