# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.622598557692307622e+03 6.874988581730769511e+03 1.203222280649038566e+03 1.268509164663461661e+03 2.438673798076923049e+04 2.069206280048077133e+03 3.166444230769230853e+04 3.611400991586538680e+02 5.555979567307692378e+03
1.503254434404273886e-02 7.007488281250000000e+03 9.051225694444443434e+03 1.581135850694444343e+03 4.105831597222221717e+03 2.090810763888888687e+04 6.089328993055555657e+03 2.411289583333333212e+04 1.055125868055555429e+03 4.239139322916666060e+03
2.104537904654678673e-02 8.545407894736841627e+03 1.110493585526315655e+04 1.919599506578947285e+03 4.947738898026315837e+03 2.023110690789473665e+04 7.479330592105262440e+03 2.311805427631578641e+04 1.293512952302631447e+03 3.992711348684210407e+03
2.718418752217394846e-02 7.136670405982907141e+03 9.643225427350427708e+03 1.675407585470085678e+03 4.991511217948718695e+03 1.475544337606837689e+04 7.795828525641026317e+03 1.736164636752137085e+04 1.342765625000000227e+03 3.031409989316239717e+03
3.359305548768203725e-02 1.274755528846153902e+04 1.526407572115384755e+04 2.654336538461538566e+03 1.149141826923076951e+04 1.806176923076923049e+04 1.604258052884615427e+04 1.979568389423076951e+04 2.788137620192307622e+03 3.450061298076923322e+03
3.967812110980351720e-02 1.053614583333333394e+04 1.314574687499999891e+04 2.261478906249999909e+03 1.011608437500000036e+04 1.370081250000000000e+04 1.464795312500000000e+04 1.595317291666666642e+04 2.523828125000000000e+03 2.732241145833333121e+03
4.573133090443888549e-02 1.055373060941828226e+04 1.311039889196675904e+04 2.242456024930747844e+03 1.067370844875346302e+04 1.226698060941828226e+04 1.543243767313019453e+04 1.407315650969529088e+04 2.669135560941828317e+03 2.383674515235456965e+03
5.186912300623527233e-02 1.001255034324942790e+04 1.260754004576659099e+04 2.152176916475972575e+03 1.021774485125858155e+04 1.118521167048054849e+04 1.498143935926773520e+04 1.295331121281464584e+04 2.587482837528604250e+03 2.166612986270022702e+03
5.807971256735403043e-02 9.171418244406197118e+03 1.153827194492254785e+04 1.970635327022375350e+03 9.259508605851979155e+03 1.029425301204819334e+04 1.349444234079173839e+04 1.189996213425129099e+04 2.336459767641996677e+03 2.000890275387263500e+03
6.422094742881356844e-02 9.214889543446244716e+03 1.156146244477172331e+04 1.966052098674521403e+03 9.485735640648012122e+03 9.894050073637701644e+03 1.383463917525773104e+04 1.138430633284241594e+04 2.393708026509572846e+03 1.889122238586156072e+03
7.029194303550849454e-02 7.269160539215686185e+03 8.984797794117646845e+03 1.541325061274509835e+03 7.446158700980392496e+03 7.891020833333333030e+03 1.072974632352941080e+04 8.990157475490195793e+03 1.865436274509803980e+03 1.506362285539215691e+03
7.656976085866129544e-02 7.639952357563850455e+03 9.372072691552062679e+03 1.602438113948919408e+03 7.895307956777995059e+03 8.054883104125736281e+03 1.121487033398821222e+04 9.091929273084479064e+03 1.960996807465618758e+03 1.505094056974459590e+03
8.283279975513359317e-02 6.489684415584415547e+03 8.075434632034632159e+03 1.359574458874458969e+03 6.757257575757575978e+03 6.751396969696969791e+03 9.861662337662337450e+03 7.641762770562770129e+03 1.705106709956709892e+03 1.242730735930735818e+03
8.886264192081894109e-02 5.752948971518987491e+03 7.230125000000000000e+03 1.207121439873417785e+03 5.926878955696202866e+03 6.066170490506328861e+03 8.656677215189873095e+03 7.028919303797468274e+03 1.489309632120253127e+03 1.126098299050632932e+03
9.493524398572131262e-02 5.160828552803129242e+03 6.453968057366362700e+03 1.084333279009126500e+03 5.323485658409386815e+03 5.382292046936114275e+03 7.804849413298565196e+03 6.163104954367666323e+03 1.347315107561929608e+03 9.892270208604953723e+02
1.010510809291368245e-01 4.683316696914700515e+03 5.800425892317000034e+03 9.790372807017544119e+02 4.835908348457350257e+03 4.878703569267998319e+03 7.059183908045977660e+03 5.545301875378100704e+03 1.218201754385964932e+03 8.955936176648518767e+02
1.071918355362574127e-01 4.310445856634468328e+03 5.307645653279105318e+03 8.846921708185053603e+02 4.457596339603456727e+03 4.470646670055923096e+03 6.459858668022368875e+03 5.060449415353329641e+03 1.115117819013726603e+03 8.027623919674631452e+02
1.133640700251744293e-01 3.952161275199250213e+03 4.948804500703235135e+03 8.136660806375996344e+02 4.096609470229723229e+03 4.105437880918893825e+03 6.040985935302391226e+03 4.749401312705110286e+03 1.030858063759962533e+03 7.365829231129864638e+02
1.195184611122857843e-01 3.815783479349186564e+03 4.733329161451814798e+03 7.711269294952023756e+02 3.924413433458489635e+03 4.002915727993324708e+03 5.731711305798915419e+03 4.620261576971213799e+03 9.758027743012098654e+02 7.066914372131831215e+02
1.256657517103361710e-01 3.523061100569259906e+03 4.312896774193548481e+03 7.042790322580644897e+02 3.620755597722959919e+03 3.697661859582542547e+03 5.269449715370018566e+03 4.224255028462997871e+03 8.965803605313093385e+02 6.439179791271346858e+02
