# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 3.478172472499024475e-06 3.166444230769230853e+04 1.048421649639423094e+03 1.503429538982295462e-11 1.583469711538461706e+04 3.166444230769230853e+04 3.166444230769230853e+04 1.048421649639423094e+03 1.048421649639423094e+03
1.503254434404273886e-02 -8.894171979692246576e-05 2.411289583333333212e+04 7.984774305555555429e+02 2.109232541711334241e-11 1.285835850694444343e+04 2.411289583333333212e+04 2.411289583333333212e+04 7.984774305555555429e+02 7.984774305555555429e+02
2.104537904654678673e-02 -2.795126975366943493e-05 2.311805427631578641e+04 7.578259662828946830e+02 2.495502927109334000e-11 1.256595065789473665e+04 2.311805427631578641e+04 2.311805427631578641e+04 7.578259662828946830e+02 7.578259662828946830e+02
2.718418752217394846e-02 -1.123363379006966705e-05 1.736164636752137085e+04 5.727171474358974592e+02 2.157189906286584977e-11 9.278049145299146403e+03 1.736164636752137085e+04 1.736164636752137085e+04 5.727171474358974592e+02 5.727171474358974592e+02
3.359305548768203725e-02 2.569596153846153811e+03 1.979568389423076951e+04 6.508013070913461888e+02 2.742543269230769511e+03 1.118067187500000000e+04 1.979568389423076951e+04 1.979568389423076951e+04 6.508013070913461888e+02 6.508013070913461888e+02
3.967812110980351720e-02 2.868702604166666788e+03 1.595317291666666642e+04 5.183363281250000227e+02 3.154677083333333485e+03 8.781976041666666788e+03 1.595317291666666642e+04 1.595317291666666642e+04 5.183363281250000227e+02 5.183363281250000227e+02
4.573133090443888549e-02 3.782289473684210407e+03 1.407315650969529088e+04 4.535795966066481810e+02 4.086848337950138557e+03 7.708228531855956135e+03 1.407315650969529088e+04 1.407315650969529088e+04 4.535795966066481810e+02 4.535795966066481810e+02
5.186912300623527233e-02 3.822021739130434980e+03 1.295331121281464584e+04 4.131513515446224005e+02 4.171908466819221758e+03 7.065749427917619869e+03 1.295331121281464584e+04 1.295331121281464584e+04 4.131513515446224005e+02 4.131513515446224005e+02
5.807971256735403043e-02 3.686006454388984821e+03 1.189996213425129099e+04 3.796451968588640398e+02 4.100984079173837927e+03 6.539686746987951665e+03 1.189996213425129099e+04 1.189996213425129099e+04 3.796451968588640398e+02 3.796451968588640398e+02
