# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 -5.147205307506598710e-04 3.166443990384615608e+04 1.048979417067307850e+03 6.748538138568760333e-10 1.583738581730769329e+04 3.166443990384615608e+04 3.166443990384615608e+04 1.048979417067307850e+03 1.048979417067307850e+03
1.503254434404273886e-02 5.202004685997962952e-04 2.411289756944444161e+04 7.999781901041666288e+02 7.759990181297223903e-10 1.286450000000000000e+04 2.411289756944444161e+04 2.411289756944444161e+04 7.999781901041666288e+02 7.999781901041666288e+02
2.104537904654678673e-02 4.332937839391984010e-05 2.311805427631578641e+04 7.615695415296052033e+02 1.134194866680397613e-09 1.257740625000000000e+04 2.311805427631578641e+04 2.311805427631578641e+04 7.615695415296052033e+02 7.615695415296052033e+02
2.718418752217394846e-02 -9.174172917747091453e-05 1.736164636752137085e+04 5.750043402777778283e+02 1.215953484150413586e-09 9.291579059829060498e+03 1.736164636752137085e+04 1.736164636752137085e+04 5.750043402777778283e+02 5.750043402777778283e+02
3.359305548768203725e-02 2.575450721153846189e+03 1.979568269230769511e+04 6.560812049278846416e+02 2.748420372596153811e+03 1.120564543269230853e+04 1.979568269230769511e+04 1.979568269230769511e+04 6.560812049278846416e+02 6.560812049278846416e+02
3.967812110980351720e-02 2.877871354166666606e+03 1.595317291666666642e+04 5.253522786458332803e+02 3.163889583333333121e+03 8.809635416666666060e+03 1.595317291666666642e+04 1.595317291666666642e+04 5.253522786458332803e+02 5.253522786458332803e+02
4.573133090443888549e-02 3.798267313019390713e+03 1.407315650969529088e+04 4.619481907894736992e+02 4.102861842105263349e+03 7.740554016620498260e+03 1.407315650969529088e+04 1.407315650969529088e+04 4.619481907894736992e+02 4.619481907894736992e+02
5.186912300623527233e-02 3.842754290617849165e+03 1.295331006864988558e+04 4.232872926201372934e+02 4.192639016018306393e+03 7.103853546910755540e+03 1.295331006864988558e+04 1.295331006864988558e+04 4.232872926201372934e+02 4.232872926201372934e+02
5.807971256735403043e-02 3.710991394148020845e+03 1.189996299483648909e+04 3.902746073580034363e+02 4.126022375215146894e+03 6.583965146299483422e+03 1.189996299483648909e+04 1.189996299483648909e+04 3.902746073580034363e+02 3.902746073580034363e+02
6.422094742881356844e-02 4.066000368188512311e+03 1.138430633284241594e+04 3.718615150957290325e+02 4.518437039764358815e+03 6.272233431516936434e+03 1.138430633284241594e+04 1.138430633284241594e+04 3.718615150957290325e+02 3.718615150957290325e+02
7.029194303550849454e-02 2.811721200980392041e+03 8.990158088235293690e+03 2.953780254289215463e+02 3.194471813725489937e+03 5.036273284313725526e+03 8.990158088235293690e+03 8.990158088235293690e+03 2.953780254289215463e+02 2.953780254289215463e+02
7.656976085866129544e-02 3.260185166994105657e+03 9.091929273084479064e+03 2.977732686640471229e+02 3.726502946954813069e+03 5.132205304518663979e+03 9.091929273084479064e+03 9.091929273084479064e+03 2.977732686640471229e+02 2.977732686640471229e+02
8.283279975513359317e-02 2.719584415584415638e+03 7.641761904761904589e+03 2.484969155844155750e+02 3.150030303030303003e+03 4.345875324675324919e+03 7.641761904761904589e+03 7.641761904761904589e+03 2.484969155844155750e+02 2.484969155844155750e+02
8.886264192081894109e-02 2.268641020569620196e+03 7.028919303797468274e+03 2.276525415348101262e+02 2.640558939873417785e+03 3.959310126582278372e+03 7.028919303797468274e+03 7.028919303797468274e+03 2.276525415348101262e+02 2.276525415348101262e+02
9.493524398572131262e-02 2.043703389830508513e+03 6.163104302477183410e+03 1.995971316818774426e+02 2.436658735332463948e+03 3.432065840938721976e+03 6.163104302477183410e+03 6.163104302477183410e+03 1.995971316818774426e+02 1.995971316818774426e+02
1.010510809291368245e-01 1.871640955837870706e+03 5.545301875378100704e+03 1.803885549001815036e+02 2.254986690865093806e+03 3.157042347247429007e+03 5.545301875378100704e+03 5.545301875378100704e+03 1.803885549001815036e+02 1.803885549001815036e+02
1.071918355362574127e-01 1.775466573462125098e+03 5.060448906964921662e+03 1.634269032791052325e+02 2.164262074224707703e+03 2.885660650737162996e+03 5.060448906964921662e+03 5.060448906964921662e+03 1.634269032791052325e+02 1.634269032791052325e+02
1.133640700251744293e-01 1.649636427566807470e+03 4.749401312705110286e+03 1.526461409985935518e+02 2.053560243788092066e+03 2.686132208157524929e+03 4.749401312705110286e+03 4.749401312705110286e+03 1.526461409985935518e+02 1.526461409985935518e+02
1.195184611122857843e-01 1.617698581560283628e+03 4.620261159783061885e+03 1.476418309345014563e+02 2.049608677513558632e+03 2.626386316228618853e+03 4.620261159783061885e+03 4.620261159783061885e+03 1.476418309345014563e+02 1.476418309345014563e+02
1.256657517103361710e-01 1.435636527514231375e+03 4.224255028462997871e+03 1.350675996204933540e+02 1.871804554079696345e+03 2.416607779886147910e+03 4.224255028462997871e+03 4.224255028462997871e+03 1.350675996204933540e+02 1.350675996204933540e+02
1.317871926578333408e-01 1.441134254431699674e+03 4.090077163712200218e+03 1.297794251824817593e+02 1.857079075425790734e+03 2.370980361487660957e+03 4.090077163712200218e+03 4.090077163712200218e+03 1.297794251824817593e+02 1.297794251824817593e+02
1.378887696062481294e-01 1.310220996216897902e+03 3.827851197982345639e+03 1.206527033417402208e+02 1.711197982345523315e+03 2.203779949558638236e+03 3.827851197982345639e+03 3.827851197982345639e+03 1.206527033417402208e+02 1.206527033417402208e+02
1.440612672229828750e-01 1.315661961790704481e+03 3.486080125463359309e+03 1.113106109210151260e+02 1.752620473339036380e+03 2.077801824921585649e+03 3.486080125463359309e+03 3.486080125463359309e+03 1.113106109210151260e+02 1.113106109210151260e+02
1.501845201433902877e-01 1.113757400869092862e+03 3.177390548614882846e+03 1.007487778381314456e+02 1.541875746876697349e+03 1.878110401955458883e+03 3.177390548614882846e+03 3.177390548614882846e+03 1.007487778381314456e+02 1.007487778381314456e+02
1.563418093457785985e-01 1.048486550821233095e+03 2.889947155439181188e+03 9.095647613663413722e+01 1.502120566531778195e+03 1.714224946441323482e+03 2.889947155439181188e+03 2.889947155439181188e+03 9.095647613663413722e+01 9.095647613663413722e+01
1.625438955957596576e-01 9.847449073014420264e+02 2.698965438315403844e+03 8.517428902494850718e+01 1.413628633554589214e+03 1.614011902037079381e+03 2.698965438315403844e+03 2.698965438315403844e+03 8.517428902494850718e+01 8.517428902494850718e+01
1.686940235306336466e-01 9.450427094105480137e+02 2.513955739400206767e+03 7.930352895553257042e+01 1.379495243019648342e+03 1.518551913133402195e+03 2.513955739400206767e+03 2.513955739400206767e+03 7.930352895553257042e+01 7.930352895553257042e+01
1.747987378343396903e-01 8.544625506072874259e+02 2.364508299595141580e+03 7.438124999999999432e+01 1.299007591093117298e+03 1.432961437246963442e+03 2.364508299595141580e+03 2.364508299595141580e+03 7.438124999999999432e+01 7.438124999999999432e+01
1.809057159377772395e-01 8.209959568733153219e+02 2.314580233602875069e+03 7.184086365678346908e+01 1.254302695417789664e+03 1.378264420485175151e+03 2.314580233602875069e+03 2.314580233602875069e+03 7.184086365678346908e+01 7.184086365678346908e+01
1.870079494254630881e-01 7.995931578947368052e+02 2.212809122807017502e+03 6.819083333333333030e+01 1.244230701754385791e+03 1.317947982456140153e+03 2.212809122807017502e+03 2.212809122807017502e+03 6.819083333333333030e+01 6.819083333333333030e+01
1.931644028143169878e-01 7.516069800345858312e+02 2.111757899701305178e+03 6.605797535764817496e+01 1.171562804590473206e+03 1.296194151862914623e+03 2.111757899701305178e+03 2.111757899701305178e+03 6.605797535764817496e+01 6.605797535764817496e+01
1.993257601852206906e-01 7.482061503416856567e+02 2.017917539863325828e+03 6.174766989369780390e+01 1.202183447228549767e+03 1.217953530751708513e+03 2.017917539863325828e+03 2.017917539863325828e+03 6.174766989369780390e+01 6.174766989369780390e+01
2.054762598507901550e-01 7.160500493444241101e+02 1.937086705202312260e+03 5.928216639644720232e+01 1.157690258000845915e+03 1.187566896940645847e+03 1.937086705202312260e+03 1.937086705202312260e+03 5.928216639644720232e+01 5.928216639644720232e+01
2.116257382464896697e-01 6.797288407541116158e+02 1.769727904800107126e+03 5.408216756919375001e+01 1.151561706110442628e+03 1.091380732718277841e+03 1.769727904800107126e+03 1.769727904800107126e+03 5.408216756919375001e+01 5.408216756919375001e+01
2.177578654451892970e-01 6.174928490064548896e+02 1.653966459941779704e+03 5.048842314264017261e+01 1.080318567269965797e+03 1.027232755347424472e+03 1.653966459941779704e+03 1.653966459941779704e+03 5.048842314264017261e+01 5.048842314264017261e+01
2.238991135097555263e-01 5.778744177714080479e+02 1.570648871372267877e+03 4.714022378478442477e+01 1.038358891675623909e+03 9.652177833512480447e+02 1.570648871372267877e+03 1.570648871372267877e+03 4.714022378478442477e+01 4.714022378478442477e+01
2.300081978121491233e-01 6.028868484088056903e+02 1.510435610813276980e+03 4.595774994296795057e+01 1.076809398882171763e+03 9.640489335006272995e+02 1.510435610813276980e+03 1.510435610813276980e+03 4.595774994296795057e+01 4.595774994296795057e+01
2.361454707693454169e-01 5.233481540930978326e+02 1.381014446227929284e+03 4.163197231139646703e+01 9.701891920813268371e+02 8.817078116639913787e+02 1.381014446227929284e+03 1.381014446227929284e+03 4.163197231139646703e+01 4.163197231139646703e+01
2.422857100963227428e-01 5.221864597161237498e+02 1.342310732155621281e+03 4.031958414173389116e+01 9.926017563565811770e+02 8.530425814357193985e+02 1.342310732155621281e+03 1.342310732155621281e+03 4.031958414173389116e+01 4.031958414173389116e+01
2.484099584913142256e-01 5.045751315533034358e+02 1.324678620152017174e+03 3.952293351685830913e+01 9.532527772364061320e+02 8.491853439875267213e+02 1.324678620152017174e+03 1.324678620152017174e+03 3.952293351685830913e+01 3.952293351685830913e+01
2.545441957051269855e-01 4.878556253463883081e+02 1.258945501570293800e+03 3.736534442545723067e+01 9.515196748568262137e+02 8.041258082394235771e+02 1.258945501570293800e+03 1.258945501570293800e+03 3.736534442545723067e+01 3.736534442545723067e+01
2.606917133414053955e-01 4.675655536028119741e+02 1.200754393673110826e+03 3.531299978031634623e+01 9.329792618629174967e+02 7.706033391915641459e+02 1.200754393673110826e+03 1.200754393673110826e+03 3.531299978031634623e+01 3.531299978031634623e+01
2.668580198415695381e-01 4.516058094759752066e+02 1.162394525364138644e+03 3.378169470952619946e+01 9.346930353256319677e+02 7.402516323455549809e+02 1.162394525364138644e+03 1.162394525364138644e+03 3.378169470952619946e+01 3.378169470952619946e+01
2.730019564931540632e-01 4.302257986641988623e+02 1.115917035487245357e+03 3.252380904482175339e+01 9.014902229017461650e+02 7.214738875030175222e+02 1.115917035487245357e+03 1.115917035487245357e+03 3.252380904482175339e+01 3.252380904482175339e+01
2.791389873202678173e-01 4.115448924731182956e+02 1.051874654377880233e+03 3.070720286098310225e+01 8.890390937019968760e+02 6.883799539170506705e+02 1.051874654377880233e+03 1.051874654377880233e+03 3.070720286098310225e+01 3.070720286098310225e+01
2.852424996643880273e-01 4.040867034770929536e+02 9.919861960901357634e+02 2.872958093941202762e+01 8.786413968064467781e+02 6.559155349947768627e+02 9.919861960901357634e+02 9.919861960901357634e+02 2.872958093941202762e+01 2.872958093941202762e+01
2.913531997893986092e-01 3.919403157894736296e+02 9.603939649122805804e+02 2.770110526315789201e+01 8.773487017543859565e+02 6.380054035087719058e+02 9.603939649122805804e+02 9.603939649122805804e+02 2.770110526315789201e+01 2.770110526315789201e+01
2.975143171497069416e-01 3.735450547963739609e+02 9.075947774320119379e+02 2.593541131105398279e+01 8.524397239886347961e+02 6.044726018130157854e+02 9.075947774320119379e+02 9.075947774320119379e+02 2.593541131105398279e+01 2.593541131105398279e+01
3.036544665973567314e-01 3.622026983200363475e+02 8.858801971849258052e+02 2.517045915223454955e+01 8.451069598495167838e+02 5.937583187390542889e+02 8.858801971849258052e+02 8.858801971849258052e+02 2.517045915223454955e+01 2.517045915223454955e+01
3.097883787544665757e-01 3.473481028535591122e+02 8.447121354656632093e+02 2.369999412041392262e+01 8.449937911571024642e+02 5.691136406396989287e+02 8.447121354656632093e+02 8.447121354656632093e+02 2.369999412041392262e+01 2.369999412041392262e+01
3.159486680635095190e-01 3.344355268613398380e+02 8.220055677308536133e+02 2.322273329680744069e+01 8.245446306935971279e+02 5.552186815139489227e+02 8.220055677308536133e+02 8.220055677308536133e+02 2.322273329680744069e+01 2.322273329680744069e+01
