# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.815992187500000000e+03 7.212722956730769511e+03 1.262349459134615472e+03 1.358493840144230944e+03 2.439096634615384755e+04 2.270441706730769511e+03 3.166443990384615608e+04 3.963250450721154152e+02 5.559418870192307622e+03
1.503254434404273886e-02 7.184105902777777374e+03 9.376164062500000000e+03 1.641133680555555429e+03 4.250539062500000000e+03 2.091827256944444161e+04 6.476155815972221717e+03 2.411289756944444161e+04 1.123774305555555429e+03 4.247944010416666060e+03
2.104537904654678673e-02 8.361393092105263349e+03 1.106272039473684163e+04 1.914173930921052488e+03 4.776907894736841627e+03 2.024950000000000000e+04 7.495029605263157464e+03 2.311805427631578641e+04 1.295990645559210407e+03 4.011683388157894569e+03
2.718418752217394846e-02 7.137548611111112223e+03 9.770192307692308532e+03 1.703781650641025863e+03 4.990958333333333940e+03 1.477692094017094132e+04 8.028619658119659107e+03 1.736164636752137085e+04 1.386519364316239489e+03 3.046501335470085905e+03
3.359305548768203725e-02 1.191752043269230853e+04 1.464047596153846280e+04 2.558105468750000000e+03 9.699621394230769511e+03 1.810223918269230853e+04 1.420025360576923231e+04 1.979568269230769511e+04 2.465190655048077133e+03 3.481398437500000000e+03
3.967812110980351720e-02 9.860818750000000364e+03 1.262814999999999964e+04 2.188907812500000091e+03 8.502027604166665697e+03 1.374389999999999964e+04 1.288278125000000000e+04 1.595317291666666642e+04 2.220422916666666424e+03 2.770398437500000000e+03
4.573133090443888549e-02 9.688630193905817578e+03 1.233750277008310331e+04 2.130177804709141128e+03 8.695825484764542125e+03 1.231829085872576252e+04 1.316493628808864196e+04 1.407315650969529088e+04 2.272792070637119195e+03 2.429164300554016791e+03
5.186912300623527233e-02 9.219783752860412278e+03 1.189877345537757355e+04 2.054402602974828369e+03 8.380739130434782055e+03 1.124574141876430258e+04 1.285568077803203596e+04 1.295331006864988558e+04 2.217463815789473756e+03 2.219731979405034508e+03
5.807971256735403043e-02 8.451793459552496643e+03 1.086429948364888151e+04 1.883998709122203081e+03 7.587283993115318481e+03 1.036407659208261612e+04 1.154990189328743509e+04 1.189996299483648909e+04 1.998690404475043124e+03 2.057796686746988144e+03
6.422094742881356844e-02 8.496466126656847337e+03 1.091966568483063384e+04 1.886787555228276915e+03 7.811607511045654974e+03 9.976249631811488143e+03 1.195048011782032336e+04 1.138430633284241594e+04 2.063100699558173801e+03 1.953914764359351921e+03
7.029194303550849454e-02 6.801883578431372371e+03 8.634391544117646845e+03 1.509337622549019670e+03 6.221431372549019216e+03 7.969425245098039341e+03 9.425397671568627629e+03 8.990158088235293690e+03 1.634824142156862763e+03 1.564607843137254804e+03
7.656976085866129544e-02 7.103259332023575553e+03 8.934815324165028869e+03 1.560467460707269083e+03 6.563274066797642263e+03 8.149600687622789337e+03 9.831717092337916256e+03 9.091929273084479064e+03 1.711192534381139467e+03 1.572798624754420416e+03
8.283279975513359317e-02 6.057859307359307422e+03 7.693383549783549824e+03 1.332147294372294482e+03 5.661622510822510776e+03 6.844412121212120837e+03 8.627018181818182711e+03 7.641761904761904589e+03 1.491137229437229507e+03 1.309508658008657903e+03
