# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 2.551359760288435783e-05 3.166444230769230853e+04 2.045722355769230944e+03 1.189942055147296362e-11 1.558943389423076951e+04 3.166444230769230853e+04 3.166444230769230853e+04 2.045722355769230944e+03 2.045722355769230944e+03
1.503254434404273886e-02 -1.671960894277112314e-05 2.411289583333333212e+04 1.558744683159722172e+03 8.006906094938493978e-12 1.302271354166666606e+04 2.411289583333333212e+04 2.411289583333333212e+04 1.558744683159722172e+03 1.558744683159722172e+03
2.104537904654678673e-02 1.297853151826481903e-06 2.311805427631578641e+04 1.476179276315789366e+03 9.210562137546299401e-12 1.269775493421052488e+04 2.311805427631578641e+04 2.311805427631578641e+04 1.476179276315789366e+03 1.476179276315789366e+03
2.718418752217394846e-02 -1.392489832499598002e-05 1.736164636752137085e+04 1.116892361111111313e+03 8.715803008094088911e-12 9.271368589743589837e+03 1.736164636752137085e+04 1.736164636752137085e+04 1.116892361111111313e+03 1.116892361111111313e+03
3.359305548768203725e-02 2.812759915865384755e+03 1.979568389423076951e+04 1.269777644230769283e+03 2.910209735576923322e+03 1.126339543269230853e+04 1.979568389423076951e+04 1.979568389423076951e+04 1.269777644230769283e+03 1.269777644230769283e+03
3.967812110980351720e-02 3.035194791666666788e+03 1.595317291666666642e+04 1.009806770833333303e+03 3.191645312499999818e+03 8.708346874999999272e+03 1.595317291666666642e+04 1.595317291666666642e+04 1.009806770833333303e+03 1.009806770833333303e+03
4.573133090443888549e-02 3.984744806094182877e+03 1.407315650969529088e+04 8.827436807479224399e+02 4.149529432132963848e+03 7.735010387811634246e+03 1.407315650969529088e+04 1.407315650969529088e+04 8.827436807479224399e+02 8.827436807479224399e+02
5.186912300623527233e-02 4.009965102974828369e+03 1.295331121281464584e+04 8.035386155606407783e+02 4.193882437070938067e+03 7.068020594965674718e+03 1.295331121281464584e+04 1.295331121281464584e+04 8.035386155606407783e+02 8.035386155606407783e+02
5.807971256735403043e-02 3.811954819277108527e+03 1.189996213425129099e+04 7.391933089500861342e+02 4.029227194492254966e+03 6.519779690189328903e+03 1.189996213425129099e+04 1.189996213425129099e+04 7.391933089500861342e+02 7.391933089500861342e+02
6.422094742881356844e-02 4.172129970544919161e+03 1.138430633284241594e+04 6.997597109720176149e+02 4.410806332842415031e+03 6.238226804123711190e+03 1.138430633284241594e+04 1.138430633284241594e+04 6.997597109720176149e+02 6.997597109720176149e+02
7.029194303550849454e-02 3.315896139705882433e+03 8.990157475490195793e+03 5.551393995098038658e+02 3.570434436274509608e+03 4.965000306372548948e+03 8.990157475490195793e+03 8.990157475490195793e+03 5.551393995098038658e+02 5.551393995098038658e+02
7.656976085866129544e-02 3.640550834970530104e+03 9.091929273084479064e+03 5.561662573673869474e+02 3.921590127701374968e+03 5.067886051080549805e+03 9.091929273084479064e+03 9.091929273084479064e+03 5.561662573673869474e+02 5.561662573673869474e+02
8.283279975513359317e-02 3.260042640692640816e+03 7.641762770562770129e+03 4.597826839826839773e+02 3.539000865800865995e+03 4.267341558441558846e+03 7.641762770562770129e+03 7.641762770562770129e+03 4.597826839826839773e+02 4.597826839826839773e+02
8.886264192081894109e-02 2.840385284810126450e+03 7.028919303797468274e+03 4.169345332278480782e+02 3.097566455696202411e+03 3.851328322784810098e+03 7.028919303797468274e+03 7.028919303797468274e+03 4.169345332278480782e+02 4.169345332278480782e+02
9.493524398572131262e-02 2.619485658409387270e+03 6.163104954367666323e+03 3.653227672750977604e+02 2.884271186440677866e+03 3.372507170795306138e+03 6.163104954367666323e+03 6.163104954367666323e+03 3.653227672750977604e+02 3.653227672750977604e+02
1.010510809291368245e-01 2.415433454325469029e+03 5.545301875378100704e+03 3.301335072595281304e+02 2.677979733817302076e+03 3.066165154264972898e+03 5.545301875378100704e+03 5.545301875378100704e+03 3.301335072595281304e+02 3.301335072595281304e+02
1.071918355362574127e-01 2.241176919166242897e+03 5.060449415353329641e+03 2.959153851042196379e+02 2.511591764107778545e+03 2.804151499745805722e+03 5.060449415353329641e+03 5.060449415353329641e+03 2.959153851042196379e+02 2.959153851042196379e+02
1.133640700251744293e-01 2.082870370370370438e+03 4.749401312705110286e+03 2.732969995311767661e+02 2.374277308954524415e+03 2.594083919362400593e+03 4.749401312705110286e+03 4.749401312705110286e+03 2.732969995311767661e+02 2.732969995311767661e+02
1.195184611122857843e-01 1.975405298289528446e+03 4.620261576971213799e+03 2.614195348352106976e+02 2.264411138923654562e+03 2.522306007509386745e+03 4.620261576971213799e+03 4.620261576971213799e+03 2.614195348352106976e+02 2.614195348352106976e+02
1.256657517103361710e-01 1.838513472485768489e+03 4.224255028462997871e+03 2.373395872865275180e+02 2.151676660341555817e+03 2.318961859582542729e+03 4.224255028462997871e+03 4.224255028462997871e+03 2.373395872865275180e+02 2.373395872865275180e+02
1.317871926578333408e-01 1.793159019812304450e+03 4.090077511296489320e+03 2.243906195689954757e+02 2.073283281195690051e+03 2.256129822732012599e+03 4.090077511296489320e+03 4.090077511296489320e+03 2.243906195689954757e+02 2.243906195689954757e+02
1.378887696062481294e-01 1.689641708701135030e+03 3.827851197982345639e+03 2.069428593947036461e+02 1.983552017654476685e+03 2.089083228247162879e+03 3.827851197982345639e+03 3.827851197982345639e+03 2.069428593947036461e+02 2.069428593947036461e+02
1.440612672229828750e-01 1.588003279155973814e+03 3.486080125463359309e+03 1.912983319076133739e+02 1.885280153977759028e+03 1.965142429426860645e+03 3.486080125463359309e+03 3.486080125463359309e+03 1.912983319076133739e+02 1.912983319076133739e+02
1.501845201433902877e-01 1.391199483976099827e+03 3.177390548614882846e+03 1.709671034763715340e+02 1.698290874524714582e+03 1.758963878326996110e+03 3.177390548614882846e+03 3.177390548614882846e+03 1.709671034763715340e+02 1.709671034763715340e+02
1.563418093457785985e-01 1.288509045465365489e+03 2.889947155439181188e+03 1.532670643894310842e+02 1.601471435372530323e+03 1.605218162342299365e+03 2.889947155439181188e+03 2.889947155439181188e+03 1.532670643894310842e+02 1.532670643894310842e+02
1.625438955957596576e-01 1.215347333485923627e+03 2.698965438315403844e+03 1.425120021744106111e+02 1.519827077134355704e+03 1.504118677042801664e+03 2.698965438315403844e+03 2.698965438315403844e+03 1.425120021744106111e+02 1.425120021744106111e+02
1.686940235306336466e-01 1.129182626680455087e+03 2.513955739400206767e+03 1.311923862461220267e+02 1.426086970010341247e+03 1.415770734229575964e+03 2.513955739400206767e+03 2.513955739400206767e+03 1.311923862461220267e+02 1.311923862461220267e+02
1.747987378343396903e-01 1.037801619433198312e+03 2.364508299595141580e+03 1.226809210526315752e+02 1.336353542510121315e+03 1.324507388663967504e+03 2.364508299595141580e+03 2.364508299595141580e+03 1.226809210526315752e+02 1.226809210526315752e+02
1.809057159377772395e-01 1.012444115004492346e+03 2.314580233602875069e+03 1.163227201257861623e+02 1.309409703504043136e+03 1.267841419586702614e+03 2.314580233602875069e+03 2.314580233602875069e+03 1.163227201257861623e+02 1.163227201257861623e+02
