# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.578620192307692378e+03 4.601578125000000000e+03 2.965603027343750000e+02 1.427743389423076906e+03 1.558943389423076951e+04 9.416064453125000000e+02 3.166444230769230853e+04 6.048093825120192690e+01 2.045722355769230944e+03
1.503254434404273886e-02 5.097297743055555657e+03 6.449389756944444343e+03 4.145981174045138573e+02 2.668249782986110858e+03 1.302271354166666606e+04 3.890796875000000000e+03 2.411289583333333212e+04 2.485706380208333144e+02 1.558744683159722172e+03
2.104537904654678673e-02 5.912826480263157464e+03 8.699501644736841627e+03 5.554842722039472847e+02 3.242726151315789139e+03 1.269775493421052488e+04 4.891984786184209952e+03 2.311805427631578641e+04 3.121601048519736423e+02 1.476179276315789366e+03
2.718418752217394846e-02 4.727780982905983365e+03 7.458096688034188446e+03 4.775220352564102768e+02 2.935125267094017545e+03 9.271368589743589837e+03 4.909354166666666970e+03 1.736164636752137085e+04 3.117158453525641448e+02 1.116892361111111313e+03
3.359305548768203725e-02 7.499173677884616154e+03 1.280699158653846280e+04 8.207973257211539249e+02 6.067667067307692378e+03 1.126339543269230853e+04 1.285067908653846280e+04 1.979568389423076951e+04 8.236515174278846416e+02 1.269777644230769283e+03
3.967812110980351720e-02 6.298524999999999636e+03 1.127350625000000036e+04 7.166341145833333712e+02 5.467828125000000000e+03 8.708346874999999272e+03 1.195312083333333248e+04 1.595317291666666642e+04 7.622319661458333258e+02 1.009806770833333303e+03
4.573133090443888549e-02 6.219247922437672969e+03 1.158129570637119105e+04 7.323521468144044775e+02 5.788106648199445772e+03 7.735010387811634246e+03 1.314274792243767297e+04 1.407315650969529088e+04 8.397585699445983209e+02 8.827436807479224399e+02
5.186912300623527233e-02 5.918866704805492191e+03 1.126108695652173992e+04 7.103060640732265938e+02 5.581006864988557936e+03 7.068020594965674718e+03 1.272596796338672721e+04 1.295331121281464584e+04 8.116625429061784871e+02 8.035386155606407783e+02
5.807971256735403043e-02 5.468813253012048335e+03 1.033918674698795257e+04 6.502473106712565141e+02 5.152174268502581981e+03 6.519779690189328903e+03 1.153180895008605876e+04 1.189996213425129099e+04 7.350393179862306852e+02 7.391933089500861342e+02
