# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 3.260336458109892540e-05 3.166443990384615608e+04 5.559418870192307622e+03 2.877125087320264186e-12 2.439096634615384755e+04 3.166443990384615608e+04 3.166443990384615608e+04 5.559418870192307622e+03 5.559418870192307622e+03
1.503254434404273886e-02 -3.888433436966604289e-08 2.411289756944444161e+04 4.247944010416666060e+03 3.867049042094450328e-12 2.091827256944444161e+04 2.411289756944444161e+04 2.411289756944444161e+04 4.247944010416666060e+03 4.247944010416666060e+03
2.104537904654678673e-02 -1.653512988827730533e-05 2.311805427631578641e+04 4.011683388157894569e+03 5.408490176185335085e-12 2.024950000000000000e+04 2.311805427631578641e+04 2.311805427631578641e+04 4.011683388157894569e+03 4.011683388157894569e+03
2.718418752217394846e-02 -1.815711665484640597e-05 1.736164636752137085e+04 3.046501335470085905e+03 4.748348438090634386e-12 1.477692094017094132e+04 1.736164636752137085e+04 1.736164636752137085e+04 3.046501335470085905e+03 3.046501335470085905e+03
3.359305548768203725e-02 4.869361177884615245e+03 1.979568269230769511e+04 3.481398437500000000e+03 4.878281250000000000e+03 1.810223918269230853e+04 1.979568269230769511e+04 1.979568269230769511e+04 3.481398437500000000e+03 3.481398437500000000e+03
3.967812110980351720e-02 5.092604687500000182e+03 1.595317291666666642e+04 2.770398437500000000e+03 5.103927083333333030e+03 1.374389999999999964e+04 1.595317291666666642e+04 1.595317291666666642e+04 2.770398437500000000e+03 2.770398437500000000e+03
4.573133090443888549e-02 6.595854570637118741e+03 1.407315650969529088e+04 2.429164300554016791e+03 6.606640581717451823e+03 1.231829085872576252e+04 1.407315650969529088e+04 1.407315650969529088e+04 2.429164300554016791e+03 2.429164300554016791e+03
5.186912300623527233e-02 6.642531464530892663e+03 1.295331006864988558e+04 2.219731979405034508e+03 6.650795766590388666e+03 1.124574141876430258e+04 1.295331006864988558e+04 1.295331006864988558e+04 2.219731979405034508e+03 2.219731979405034508e+03
5.807971256735403043e-02 6.233756454388984821e+03 1.189996299483648909e+04 2.057796686746988144e+03 6.244254733218588626e+03 1.036407659208261612e+04 1.189996299483648909e+04 1.189996299483648909e+04 2.057796686746988144e+03 2.057796686746988144e+03
6.422094742881356844e-02 6.842642857142856883e+03 1.138430633284241594e+04 1.953914764359351921e+03 6.855477908689248579e+03 9.976249631811488143e+03 1.138430633284241594e+04 1.138430633284241594e+04 1.953914764359351921e+03 1.953914764359351921e+03
7.029194303550849454e-02 5.435629289215686185e+03 8.990158088235293690e+03 1.564607843137254804e+03 5.449351715686274474e+03 7.969425245098039341e+03 8.990158088235293690e+03 8.990158088235293690e+03 1.564607843137254804e+03 1.564607843137254804e+03
7.656976085866129544e-02 5.944492141453830300e+03 9.091929273084479064e+03 1.572798624754420416e+03 5.962766208251473472e+03 8.149600687622789337e+03 9.091929273084479064e+03 9.091929273084479064e+03 1.572798624754420416e+03 1.572798624754420416e+03
8.283279975513359317e-02 5.307186580086579852e+03 7.641761904761904589e+03 1.309508658008657903e+03 5.318927272727272793e+03 6.844412121212120837e+03 7.641761904761904589e+03 7.641761904761904589e+03 1.309508658008657903e+03 1.309508658008657903e+03
8.886264192081894109e-02 4.634003560126581760e+03 7.028919303797468274e+03 1.197947092563291108e+03 4.644737737341772117e+03 6.162880933544303844e+03 7.028919303797468274e+03 7.028919303797468274e+03 1.197947092563291108e+03 1.197947092563291108e+03
9.493524398572131262e-02 4.340984354628421897e+03 6.163104302477183410e+03 1.054007496740547595e+03 4.350606910039113245e+03 5.480374185136896813e+03 6.163104302477183410e+03 6.163104302477183410e+03 1.054007496740547595e+03 1.054007496740547595e+03
1.010510809291368245e-01 4.003235934664246997e+03 5.545301875378100704e+03 9.576361161524501995e+02 4.009764065335753457e+03 4.979554748941319303e+03 5.545301875378100704e+03 5.545301875378100704e+03 9.576361161524501995e+02 9.576361161524501995e+02
1.071918355362574127e-01 3.709985256736146312e+03 5.060448906964921662e+03 8.667894636502287540e+02 3.718545246568378388e+03 4.574662938485002996e+03 5.060448906964921662e+03 5.060448906964921662e+03 8.667894636502287540e+02 8.667894636502287540e+02
1.133640700251744293e-01 3.437181903422409960e+03 4.749401312705110286e+03 8.042719174871074301e+02 3.447393342709798617e+03 4.212181434599156091e+03 4.749401312705110286e+03 4.749401312705110286e+03 8.042719174871074301e+02 8.042719174871074301e+02
1.195184611122857843e-01 3.385748226950354365e+03 4.620261159783061885e+03 7.794760116812682327e+02 3.399444513975803147e+03 4.118774718397997276e+03 4.620261159783061885e+03 4.620261159783061885e+03 7.794760116812682327e+02 7.794760116812682327e+02
1.256657517103361710e-01 3.187790512333966035e+03 4.224255028462997871e+03 7.166241935483870975e+02 3.202714231499051039e+03 3.816589373814041664e+03 4.224255028462997871e+03 4.224255028462997871e+03 7.166241935483870975e+02 7.166241935483870975e+02
1.317871926578333408e-01 3.121279110184219917e+03 4.090077163712200218e+03 6.841281717066389092e+02 3.131679179701077373e+03 3.675715676051442642e+03 4.090077163712200218e+03 4.090077163712200218e+03 6.841281717066389092e+02 6.841281717066389092e+02
1.378887696062481294e-01 2.921018284993695033e+03 3.827851197982345639e+03 6.354213824085750275e+02 2.931403846153846189e+03 3.422533417402270061e+03 3.827851197982345639e+03 3.827851197982345639e+03 6.354213824085750275e+02 6.354213824085750275e+02
1.440612672229828750e-01 2.838814941545480906e+03 3.486080125463359309e+03 5.971232534930139764e+02 2.852624180211006660e+03 3.267267179925862820e+03 3.486080125463359309e+03 3.486080125463359309e+03 5.971232534930139764e+02 5.971232534930139764e+02
