# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 7.050804687500000000e+03 2.890157752403846189e+03 9.564547964242788680e+01 3.261508413461538566e+03 1.583738581730769329e+04 6.240081881009615472e+02 3.166444230769230853e+04 2.060399216871995165e+01 1.048979417067307850e+03
1.503254434404273886e-02 6.800424479166666060e+03 5.352884114583333030e+03 1.768577745225694287e+02 4.028365017361110858e+03 1.286450000000000000e+04 3.197699869791666515e+03 2.411289583333333212e+04 1.051516520182291572e+02 7.999781901041666288e+02
2.104537904654678673e-02 7.125111019736841627e+03 7.135275493421052488e+03 2.349668996710526301e+02 4.458425164473684163e+03 1.257740625000000000e+04 3.971454769736842081e+03 2.311805427631578641e+04 1.306271844161184106e+02 7.615695415296052033e+02
2.718418752217394846e-02 5.428485576923077133e+03 5.935511752136752875e+03 1.959977463942308020e+02 3.512498397435897914e+03 9.291579059829060498e+03 3.537828525641025863e+03 1.736164636752137085e+04 1.159819878472222285e+02 5.750043402777778283e+02
3.359305548768203725e-02 7.619044471153846644e+03 1.113940264423076951e+04 3.685180288461538680e+02 5.751917668269231399e+03 1.120564543269230853e+04 1.117119350961538476e+04 1.979568028846153902e+04 3.686479492187500000e+02 6.560812049278846416e+02
3.967812110980351720e-02 6.379861458333332848e+03 9.980589583333332484e+03 3.288651692708333485e+02 5.145315625000000182e+03 8.809635416666666060e+03 1.059147500000000036e+04 1.595317291666666642e+04 3.483189453124999773e+02 5.253522786458332803e+02
4.573133090443888549e-02 6.126675207756232339e+03 1.061592590027700862e+04 3.492133613227146611e+02 5.279919321329640297e+03 7.740554016620498260e+03 1.153500069252077628e+04 1.407315789473684163e+04 3.801560768698060997e+02 4.619481907894736992e+02
5.186912300623527233e-02 5.825181350114416091e+03 1.038279633867276971e+04 3.414901315789473415e+02 5.142350686498855794e+03 7.103853546910755540e+03 1.119466132723112059e+04 1.295331006864988558e+04 3.687451015446224005e+02 4.232872926201372934e+02
5.807971256735403043e-02 5.433064974182444530e+03 9.459977624784854925e+03 3.111106927710843593e+02 4.830715146299483422e+03 6.583965146299483422e+03 1.005418846815834877e+04 1.189996299483648909e+04 3.312903668244406390e+02 3.902746073580034363e+02
6.422094742881356844e-02 5.366064432989690431e+03 9.664199558173784681e+03 3.176488862297496212e+02 4.883335051546391696e+03 6.272233431516936434e+03 1.044134020618556679e+04 1.138430633284241594e+04 3.444158689248895371e+02 3.718615150957290325e+02
7.029194303550849454e-02 4.135599877450980784e+03 7.020725490196078681e+03 2.319314874387254974e+02 3.674558823529411711e+03 5.036273284313725526e+03 7.466939950980392496e+03 8.990157475490195793e+03 2.467230392156862706e+02 2.953780254289215463e+02
7.656976085866129544e-02 4.397663064833005592e+03 7.631325147347740312e+03 2.517454874754420189e+02 4.008409135559921197e+03 5.132205304518663979e+03 8.087089390962671132e+03 9.091929273084479064e+03 2.678280636051080137e+02 2.977732686640471229e+02
8.283279975513359317e-02 3.742274458874459015e+03 6.424412121212120837e+03 2.107913014069264079e+02 3.432509956709956896e+03 4.345875324675324919e+03 6.891316017316017678e+03 7.641761904761904589e+03 2.270299783549783683e+02 2.484969155844155750e+02
8.886264192081894109e-02 3.368275712025316352e+03 5.698035996835443257e+03 1.864787257713607573e+02 3.060038172468354333e+03 3.959310126582278372e+03 5.943210047468354787e+03 7.028919303797468274e+03 1.952095777294303787e+02 2.276525415348101262e+02
9.493524398572131262e-02 2.918927314211212433e+03 4.985972620599739457e+03 1.636624022164276369e+02 2.660087353324641299e+03 3.432065840938721976e+03 5.227196870925684379e+03 6.163104302477183410e+03 1.722799462190351960e+02 1.995971316818774426e+02
1.010510809291368245e-01 2.704852692075015511e+03 4.530599213551119647e+03 1.486414851784633981e+02 2.477342256503327462e+03 3.157042347247429007e+03 4.756805202661827025e+03 5.545301875378100704e+03 1.562670428765880217e+02 1.803885549001815036e+02
