# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 -5.032418098730537129e-05 3.166443990384615608e+04 5.559418870192307622e+03 1.284969993656878166e-11 2.439096634615384755e+04 3.166443990384615608e+04 3.166443990384615608e+04 5.559418870192307622e+03 5.559418870192307622e+03
1.503254434404273886e-02 5.706557486620213648e-05 2.411289756944444161e+04 4.247944010416666060e+03 1.287364659319223392e-11 2.091827256944444161e+04 2.411289756944444161e+04 2.411289756944444161e+04 4.247944010416666060e+03 4.247944010416666060e+03
2.104537904654678673e-02 -6.110491353626313249e-05 2.311805427631578641e+04 4.011683388157894569e+03 8.942332985206746798e-12 2.024950000000000000e+04 2.311805427631578641e+04 2.311805427631578641e+04 4.011683388157894569e+03 4.011683388157894569e+03
2.718418752217394846e-02 -2.165722390079600495e-05 1.736164636752137085e+04 3.046501335470085905e+03 1.126041710018072295e-11 1.477692094017094132e+04 1.736164636752137085e+04 1.736164636752137085e+04 3.046501335470085905e+03 3.046501335470085905e+03
3.359305548768203725e-02 4.875402343750000000e+03 1.979568269230769511e+04 3.481398437500000000e+03 4.899003004807692378e+03 1.810223918269230853e+04 1.979568269230769511e+04 1.979568269230769511e+04 3.481398437500000000e+03 3.481398437500000000e+03
3.967812110980351720e-02 5.098682291666666970e+03 1.595317291666666642e+04 2.770398437500000000e+03 5.131818750000000364e+03 1.374389999999999964e+04 1.595317291666666642e+04 1.595317291666666642e+04 2.770398437500000000e+03 2.770398437500000000e+03
4.573133090443888549e-02 6.600851108033240962e+03 1.407315650969529088e+04 2.429164300554016791e+03 6.634004847645429436e+03 1.231829085872576252e+04 1.407315650969529088e+04 1.407315650969529088e+04 2.429164300554016791e+03 2.429164300554016791e+03
5.186912300623527233e-02 6.643686498855835453e+03 1.295331006864988558e+04 2.219731979405034508e+03 6.674438215102974937e+03 1.124574141876430258e+04 1.295331006864988558e+04 1.295331006864988558e+04 2.219731979405034508e+03 2.219731979405034508e+03
5.807971256735403043e-02 6.236147160068847370e+03 1.189996299483648909e+04 2.057796686746988144e+03 6.273362306368330792e+03 1.036407659208261612e+04 1.189996299483648909e+04 1.189996299483648909e+04 2.057796686746988144e+03 2.057796686746988144e+03
6.422094742881356844e-02 6.846712076583210546e+03 1.138430633284241594e+04 1.953914764359351921e+03 6.889918262150220471e+03 9.976249631811488143e+03 1.138430633284241594e+04 1.138430633284241594e+04 1.953914764359351921e+03 1.953914764359351921e+03
