# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 5.055148437500000000e+03 7.403669471153846644e+03 1.296124248798076906e+03 1.444682842548076906e+03 2.439096634615384755e+04 2.288082632211538566e+03 3.166443990384615608e+04 3.994355468750000000e+02 5.559418870192307622e+03
1.503254434404273886e-02 7.583852430555554747e+03 9.683850694444443434e+03 1.695398871527777601e+03 4.475099392361111313e+03 2.091827256944444161e+04 6.426347222222221717e+03 2.411289756944444161e+04 1.115184570312500000e+03 4.247944010416666060e+03
2.104537904654678673e-02 9.167411184210526699e+03 1.173779605263157828e+04 2.033375411184210407e+03 5.374442023026315837e+03 2.024950000000000000e+04 7.863148026315789139e+03 2.311805427631578641e+04 1.360578844572368325e+03 4.011683388157894569e+03
2.718418752217394846e-02 7.747377136752137631e+03 1.030397542735042771e+04 1.798119257478632562e+03 5.480839743589744103e+03 1.477692094017094132e+04 8.285247863247863279e+03 1.736164636752137085e+04 1.431212740384615472e+03 3.046501335470085905e+03
3.359305548768203725e-02 1.303082091346153902e+04 1.548214182692307804e+04 2.706754807692307622e+03 1.133347475961538476e+04 1.810223918269230853e+04 1.540296875000000000e+04 1.979568269230769511e+04 2.678655949519230944e+03 3.481398437500000000e+03
3.967812110980351720e-02 1.075128750000000036e+04 1.333562708333333285e+04 2.314004687499999818e+03 9.886330208333332848e+03 1.374389999999999964e+04 1.394787291666666715e+04 1.595317291666666642e+04 2.408211197916666606e+03 2.770398437500000000e+03
4.573133090443888549e-02 1.055183379501385025e+04 1.302762465373961277e+04 2.251372922437672969e+03 1.010688157894736833e+04 1.231829085872576252e+04 1.426695567867035970e+04 1.407315650969529088e+04 2.467990131578947512e+03 2.429164300554016791e+03
5.186912300623527233e-02 9.957991990846681801e+03 1.244876086956521794e+04 2.150300486270022702e+03 9.607346681922197604e+03 1.124574141876430258e+04 1.374335125858123502e+04 1.295331006864988558e+04 2.373988844393592899e+03 2.219731979405034508e+03
5.807971256735403043e-02 9.140117900172117515e+03 1.139912736660929477e+04 1.978342512908777962e+03 8.711711703958691942e+03 1.036407659208261612e+04 1.238031669535283982e+04 1.189996299483648909e+04 2.147885542168674874e+03 2.057796686746988144e+03
6.422094742881356844e-02 9.126614138438881128e+03 1.136804639175257762e+04 1.967071244477172286e+03 8.862695139911635124e+03 9.976249631811488143e+03 1.263978497790868823e+04 1.138430633284241594e+04 2.188736745213549511e+03 1.953914764359351921e+03
7.029194303550849454e-02 7.259782475490195793e+03 8.934454656862744741e+03 1.562691636029411711e+03 6.999986519607842638e+03 7.969425245098039341e+03 9.891016544117646845e+03 8.990158088235293690e+03 1.720551623774509835e+03 1.564607843137254804e+03
7.656976085866129544e-02 7.596022593320235501e+03 9.256594302554027308e+03 1.618428413555991938e+03 7.404580550098231470e+03 8.149600687622789337e+03 1.032076031434184551e+04 9.091929273084479064e+03 1.804030329076620774e+03 1.572798624754420416e+03
