# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 7.479896634615384755e+03 3.033468750000000000e+03 1.004056772085336604e+02 3.668534254807692378e+03 1.583738581730769329e+04 7.117940204326923777e+02 3.166443990384615608e+04 2.350820218599759670e+01 1.048979417067307850e+03
1.503254434404273886e-02 6.744799479166666060e+03 5.140917100694444343e+03 1.698733859592013857e+02 3.919600260416666515e+03 1.286450000000000000e+04 3.665169704861110858e+03 2.411289756944444161e+04 1.206062011718750000e+02 7.999781901041666288e+02
2.104537904654678673e-02 7.158666118421052488e+03 7.007069078947368325e+03 2.307340666118420813e+02 4.417212993421052488e+03 1.257740625000000000e+04 4.021449013157894569e+03 2.311805427631578641e+04 1.323142860814144797e+02 7.615695415296052033e+02
2.718418752217394846e-02 5.439291132478632790e+03 5.867856303418803691e+03 1.937234575320512988e+02 3.504190438034188446e+03 9.291579059829060498e+03 3.836114850427351030e+03 1.736164636752137085e+04 1.258053135016025834e+02 5.750043402777778283e+02
3.359305548768203725e-02 7.441790865384616154e+03 1.099763221153846280e+04 3.638561448317307736e+02 5.449497596153846644e+03 1.120564543269230853e+04 1.142300120192307804e+04 1.979568269230769511e+04 3.767239332932692264e+02 6.560812049278846416e+02
3.967812110980351720e-02 6.255281250000000000e+03 9.860637500000000728e+03 3.249954101562499886e+02 4.909548958333332848e+03 8.809635416666666060e+03 1.086123125000000073e+04 1.595317291666666642e+04 3.571003255208333371e+02 5.253522786458332803e+02
4.573133090443888549e-02 6.005136426592797761e+03 1.055814750692520829e+04 3.471869806094182991e+02 5.045202562326870066e+03 7.740554016620498260e+03 1.175513850415512388e+04 1.407315650969529088e+04 3.873637465373961390e+02 4.619481907894736992e+02
5.186912300623527233e-02 5.721348970251716310e+03 1.044982723112128224e+04 3.434759725400457455e+02 4.954966819221967853e+03 7.103853546910755540e+03 1.160863501144164729e+04 1.295331006864988558e+04 3.823658824370709226e+02 4.232872926201372934e+02
5.807971256735403043e-02 5.323948364888124161e+03 9.408501721170396195e+03 3.093151086488812780e+02 4.640073149741824636e+03 6.583965146299483422e+03 1.033033390705679813e+04 1.189996299483648909e+04 3.403152700086058644e+02 3.902746073580034363e+02
6.422094742881356844e-02 5.257765463917525267e+03 9.604811487481591030e+03 3.157012150220913327e+02 4.693307069219440564e+03 6.272233431516936434e+03 1.067437481590574316e+04 1.138430633284241594e+04 3.520193068851251610e+02 3.718615150957290325e+02
7.029194303550849454e-02 4.060794117647058556e+03 6.917161151960784082e+03 2.283382352941176521e+02 3.545071384803921319e+03 5.036273284313725526e+03 7.534614583333333030e+03 8.990158088235293690e+03 2.486645029105391984e+02 2.953780254289215463e+02
7.656976085866129544e-02 4.305921414538310273e+03 7.525186640471511964e+03 2.481496347003929088e+02 3.858329076620824708e+03 5.132205304518663979e+03 8.167481335952847985e+03 9.091929273084479064e+03 2.702681114931237403e+02 2.977732686640471229e+02
8.283279975513359317e-02 3.666804761904762017e+03 6.356438528138528454e+03 2.086396915584415694e+02 3.309998917748917847e+03 4.345875324675324919e+03 7.005946320346320135e+03 7.641761904761904589e+03 2.308420183982684080e+02 2.484969155844155750e+02
