# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.144123197115384755e+03 1.900551832932692378e+03 6.285860501802884670e+01 1.467071213942307850e+03 1.583469711538461706e+04 5.019132737379807736e+02 3.166444230769230853e+04 1.654570594200721345e+01 1.048421649639423094e+03
1.503254434404273886e-02 4.445769097222221717e+03 4.240377170138888687e+03 1.395774061414930429e+02 2.388065972222222172e+03 1.285835850694444343e+04 3.203936197916666515e+03 2.411289583333333212e+04 1.051581353081597143e+02 7.984774305555555429e+02
2.104537904654678673e-02 4.793045641447368325e+03 5.556867598684209952e+03 1.820601099917763008e+02 2.611599506578947057e+03 1.256595065789473665e+04 3.213987458881578732e+03 2.311805427631578641e+04 1.054230057565789451e+02 7.578259662828946830e+02
2.718418752217394846e-02 3.991182959401709923e+03 4.554194978632479433e+03 1.496153679220085735e+02 2.568558226495726558e+03 9.278049145299146403e+03 3.068393429487179674e+03 1.736164636752137085e+04 9.990306156517094394e+01 5.727171474358974592e+02
3.359305548768203725e-02 5.924628605769231399e+03 9.479647235576923777e+03 3.118591496394230944e+02 4.661143329326923777e+03 1.118067187500000000e+04 1.081422956730769329e+04 1.979568389423076951e+04 3.557592397836538680e+02 6.508013070913461888e+02
3.967812110980351720e-02 5.191651041666666970e+03 8.407325000000000728e+03 2.746003906249999886e+02 4.565564583333332848e+03 8.781976041666666788e+03 1.018885833333333358e+04 1.595317291666666642e+04 3.334403645833333485e+02 5.183363281250000227e+02
4.573133090443888549e-02 5.366810941828254727e+03 9.267304709141273634e+03 3.008320420706371010e+02 5.038461218836565422e+03 7.708228531855956135e+03 1.099584210526315837e+04 1.407315650969529088e+04 3.607753202908587014e+02 4.535795966066481810e+02
5.186912300623527233e-02 5.232381578947368325e+03 9.048029748283752269e+03 2.932532715961098688e+02 5.088953089244851071e+03 7.065749427917619869e+03 1.048368077803203596e+04 1.295331121281464584e+04 3.436504934210526585e+02 4.131513515446224005e+02
5.807971256735403043e-02 4.820402753872633184e+03 8.022487951807229365e+03 2.589781895438898687e+02 4.715601118760757345e+03 6.539686746987951665e+03 9.135504302925990487e+03 1.189996213425129099e+04 2.993624946213425346e+02 3.796451968588640398e+02
6.422094742881356844e-02 4.916967967599411168e+03 8.204740795287187211e+03 2.642673048600883590e+02 4.983162002945507993e+03 6.220630338733431017e+03 9.343706921944034548e+03 1.138430633284241594e+04 3.059428847569955678e+02 3.599115887334315289e+02
7.029194303550849454e-02 3.672637254901960659e+03 5.748683823529411711e+03 1.858029450061274588e+02 3.685732843137254804e+03 4.986557598039215918e+03 6.694549632352941444e+03 8.990157475490195793e+03 2.190197801776960773e+02 2.851762216605392268e+02
7.656976085866129544e-02 3.981954813359528089e+03 6.295219056974458908e+03 2.028676019155206234e+02 4.070055992141453316e+03 5.072637524557956567e+03 7.034079076620824708e+03 9.091929273084479064e+03 2.315660609037327902e+02 2.860155943025540068e+02
8.283279975513359317e-02 3.406637229437229507e+03 5.298538528138527909e+03 1.682721590909090992e+02 3.571641341991341960e+03 4.286702164502164123e+03 6.087903896103895931e+03 7.641762770562770129e+03 1.984756899350649348e+02 2.366509199134199264e+02
8.886264192081894109e-02 2.972836234177214919e+03 4.534212816455696156e+03 1.426703050830696213e+02 3.061853837025316352e+03 3.897228243670886059e+03 5.035473496835443257e+03 7.028919303797468274e+03 1.631214769580696213e+02 2.147545243275316409e+02
9.493524398572131262e-02 2.581113428943937379e+03 3.932354628422424867e+03 1.239919634126466690e+02 2.796931551499348188e+03 3.370844850065188893e+03 4.488967731421121243e+03 6.163104954367666323e+03 1.458813763037809679e+02 1.881629726205997315e+02
1.010510809291368245e-01 2.405229885057471620e+03 3.566827586206896740e+03 1.117923566999395177e+02 2.606902601330913512e+03 3.093091954022988830e+03 4.084998185117967751e+03 5.545301875378100704e+03 1.315566867059891081e+02 1.699409407138536210e+02
1.071918355362574127e-01 2.240553126588713894e+03 3.315721403152007952e+03 1.034529264107778346e+02 2.486429079816979993e+03 2.820064819522114703e+03 3.806919420437214285e+03 5.060449415353329641e+03 1.225262376080325311e+02 1.524272686832740362e+02
1.133640700251744293e-01 2.066887716830754925e+03 3.000019221753399052e+03 9.258542838724801527e+01 2.343926394749179508e+03 2.618035396155649323e+03 3.498159165494608715e+03 4.749401312705110286e+03 1.119767199953117682e+02 1.411196085325832144e+02
1.195184611122857843e-01 2.001244680851063777e+03 2.839115769712140263e+03 8.718120958489778616e+01 2.273501668752607202e+03 2.552389027951606295e+03 3.355476846057571947e+03 4.620261576971213799e+03 1.072746206195243985e+02 1.351047663746349485e+02
1.256657517103361710e-01 1.802809867172675467e+03 2.548640607210626058e+03 7.711686432637570476e+01 2.062328083491461257e+03 2.341343453510436575e+03 3.022702656546489379e+03 4.224255028462997871e+03 9.532160222960152396e+01 1.225301589184060731e+02
1.317871926578333408e-01 1.800396941258255083e+03 2.498403371567605063e+03 7.563876216545011744e+01 2.093043969412582555e+03 2.289988355926312124e+03 2.970603753910323121e+03 4.090077511296489320e+03 9.451775938477581462e+01 1.160969434306569354e+02
1.378887696062481294e-01 1.646750157629255909e+03 2.308701450189154912e+03 6.879753999842370149e+01 1.943661727616645749e+03 2.121531525851197785e+03 2.797499054224464089e+03 3.827851197982345639e+03 8.784990739281209926e+01 1.071737566992433841e+02
1.440612672229828750e-01 1.619424151696606941e+03 2.223434416880524623e+03 6.616812357428001690e+01 1.930842600513259413e+03 1.993155403478756853e+03 2.741020530367835818e+03 3.486080125463359309e+03 8.606691082121471936e+01 9.876313444539492536e+01
1.501845201433902877e-01 1.398962248777838113e+03 1.888910374796306087e+03 5.569901293454643820e+01 1.709951520912547267e+03 1.795175991309070923e+03 2.432110266159695584e+03 3.177390548614882846e+03 7.597925719717544268e+01 8.846747691472025110e+01
1.563418093457785985e-01 1.289025946203285002e+03 1.709541537729112179e+03 4.983421729945251144e+01 1.629695429659604770e+03 1.632295167817186439e+03 2.262152344679838279e+03 2.889947155439181188e+03 7.032378451559152666e+01 7.923294304927398457e+01
1.625438955957596576e-01 1.205951018539711640e+03 1.593747425040054850e+03 4.644277151522087621e+01 1.536143396658274241e+03 1.530889791714351077e+03 2.121766765850309184e+03 2.698965438315403844e+03 6.554257267109178997e+01 7.376052157244220098e+01
1.686940235306336466e-01 1.146530196483970940e+03 1.517209203722854227e+03 4.407953722854188072e+01 1.483399379524301821e+03 1.434343123061013330e+03 2.076633298862461288e+03 2.513955739400206767e+03 6.368194803516028912e+01 6.792737202688728360e+01
