# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.667780649038461888e+03 6.944771033653846644e+03 1.216065730168269283e+03 1.311557391826923094e+03 2.439096634615384755e+04 2.133544471153846189e+03 3.166443990384615608e+04 3.725684720552885096e+02 5.559418870192307622e+03
1.503254434404273886e-02 7.133262152777777374e+03 9.266625000000000000e+03 1.621630099826388687e+03 4.041467881944444343e+03 2.091827256944444161e+04 6.018778211805555657e+03 2.411289756944444161e+04 1.043887803819444343e+03 4.247944010416666060e+03
2.104537904654678673e-02 9.063970394736841627e+03 1.178892269736841990e+04 2.043810855263157691e+03 5.256169819078947512e+03 2.024950000000000000e+04 7.943960526315789139e+03 2.311805427631578641e+04 1.375403782894736878e+03 4.011683388157894569e+03
2.718418752217394846e-02 7.416735042735043862e+03 1.003808653846153902e+04 1.751624198717948957e+03 5.061971153846154266e+03 1.477692094017094132e+04 7.911677350427351485e+03 1.736164636752137085e+04 1.366322916666666742e+03 3.046501335470085905e+03
3.359305548768203725e-02 1.305193990384615427e+04 1.570954567307692378e+04 2.747417968750000000e+03 1.160105168269230853e+04 1.810223918269230853e+04 1.628647355769230853e+04 1.979568269230769511e+04 2.835634615384615699e+03 3.481398437500000000e+03
3.967812110980351720e-02 1.082871979166666642e+04 1.361737500000000000e+04 2.361109375000000000e+03 1.020153020833333358e+04 1.374389999999999964e+04 1.488620208333333358e+04 1.595317291666666642e+04 2.569882812500000000e+03 2.770398437500000000e+03
4.573133090443888549e-02 1.071191759002770050e+04 1.338833795013850431e+04 2.316460006925207836e+03 1.057552216066481924e+04 1.231829085872576252e+04 1.539373268698060929e+04 1.407315650969529088e+04 2.669055574792243988e+03 2.429164300554016791e+03
5.186912300623527233e-02 1.011632951945080094e+04 1.281781922196796404e+04 2.214999570938215129e+03 1.003098512585812387e+04 1.124574141876430258e+04 1.481871395881006902e+04 1.295331006864988558e+04 2.563206807780320560e+03 2.219731979405034508e+03
5.807971256735403043e-02 9.288640275387264410e+03 1.175389500860585213e+04 2.040114027538726305e+03 9.086703098106712787e+03 1.036407659208261612e+04 1.334516006884681701e+04 1.189996299483648909e+04 2.318021084337349293e+03 2.057796686746988144e+03
6.422094742881356844e-02 9.287297496318115009e+03 1.172074005891016168e+04 2.030405191458026366e+03 9.249011782032401243e+03 9.976249631811488143e+03 1.360438733431516994e+04 1.138430633284241594e+04 2.361328240058910069e+03 1.953914764359351921e+03
7.029194303550849454e-02 7.340152573529411711e+03 9.124655637254902103e+03 1.599126378676470495e+03 7.233374387254902103e+03 7.969425245098039341e+03 1.049161764705882342e+04 8.990158088235293690e+03 1.832208026960784309e+03 1.564607843137254804e+03
7.656976085866129544e-02 7.712834970530451756e+03 9.496728880157170352e+03 1.664569007858546001e+03 7.692267681728879325e+03 8.149600687622789337e+03 1.098724066797642445e+04 9.091929273084479064e+03 1.931131753438113719e+03 1.572798624754420416e+03
8.283279975513359317e-02 6.554548917748918029e+03 8.162718614718614845e+03 1.417261255411255434e+03 6.580229870129870505e+03 6.844412121212120837e+03 9.619159307359306695e+03 7.641761904761904589e+03 1.672892099567099649e+03 1.309508658008657903e+03
8.886264192081894109e-02 5.820373022151899022e+03 7.318223101265823061e+03 1.266803401898734137e+03 5.772457278481012509e+03 6.162880933544303844e+03 8.457617879746834660e+03 7.028919303797468274e+03 1.464440862341772117e+03 1.197947092563291108e+03
9.493524398572131262e-02 5.239094524119947891e+03 6.534787483702737518e+03 1.139868807040417096e+03 5.213917861799217462e+03 5.480374185136896813e+03 7.628483050847456980e+03 6.163104302477183410e+03 1.329638282268578905e+03 1.054007496740547595e+03
1.010510809291368245e-01 4.774457047791894183e+03 5.894174833635814139e+03 1.035479280096793900e+03 4.756774349667271963e+03 4.979554748941319303e+03 6.918444646098004341e+03 5.545301875378100704e+03 1.207041893526920830e+03 9.576361161524501995e+02
1.071918355362574127e-01 4.401422470767666709e+03 5.391664972038637643e+03 9.432782791052363791e+02 4.387734621250635428e+03 4.574662938485002996e+03 6.324715810879511992e+03 5.060448906964921662e+03 1.104379384850025417e+03 8.667894636502287540e+02
1.133640700251744293e-01 4.044609470229723684e+03 5.026650257852789764e+03 8.728165729020159915e+02 4.030006094702297560e+03 4.212181434599156091e+03 5.905430848570089438e+03 4.749401312705110286e+03 1.022048992030004797e+03 8.042719174871074301e+02
1.195184611122857843e-01 3.922278264497288092e+03 4.824515644555694962e+03 8.364609929078013693e+02 3.882458072590738539e+03 4.118774718397997276e+03 5.627050896954526252e+03 4.620261159783061885e+03 9.728847517730496293e+02 7.794760116812682327e+02
1.256657517103361710e-01 3.643942314990512386e+03 4.410960531309297949e+03 7.704116223908918073e+02 3.605285388994307141e+03 3.816589373814041664e+03 5.160537760910815450e+03 4.224255028462997871e+03 8.954748576850095105e+02 7.166241935483870975e+02
1.317871926578333408e-01 3.521684393465415269e+03 4.280404588112617603e+03 7.431744873131734721e+02 3.491522419186652769e+03 3.675715676051442642e+03 5.012782412234967524e+03 4.090077163712200218e+03 8.711859575947167968e+02 6.841281717066389092e+02
1.378887696062481294e-01 3.292699873896595363e+03 4.021325346784363319e+03 6.941652742749054141e+02 3.271872950819672042e+03 3.422533417402270061e+03 4.739820302648171491e+03 3.827851197982345639e+03 8.169319829760403309e+02 6.354213824085750275e+02
1.440612672229828750e-01 3.135997433704020750e+03 3.648567721699458616e+03 6.468745366410037150e+02 3.116062446535500840e+03 3.267267179925862820e+03 4.333411177644710733e+03 3.486080125463359309e+03 7.600890362132877272e+02 5.971232534930139764e+02
1.501845201433902877e-01 2.775710483432916590e+03 3.282811787072243078e+03 5.753218359587179975e+02 2.744829983704508322e+03 2.917535306898424551e+03 3.887924769147202369e+03 3.177390548614882846e+03 6.734976914720259629e+02 5.375117463335143384e+02
1.563418093457785985e-01 2.587241847179242995e+03 2.973298024279933543e+03 5.265286241371102278e+02 2.568528921685312980e+03 2.703037134015710762e+03 3.545388478933587066e+03 2.889947155439181188e+03 6.192338133777672056e+02 4.888645858129016801e+02
1.625438955957596576e-01 2.441608834973678313e+03 2.786218814373998612e+03 4.951931219958800625e+02 2.422265049210345751e+03 2.545389791714351304e+03 3.340178072785534368e+03 2.698965438315403844e+03 5.833642137788967830e+02 4.584739929045547910e+02
1.686940235306336466e-01 2.306359048603929750e+03 2.554202481902791988e+03 4.573266804550154916e+02 2.286266184074457215e+03 2.420743743536711463e+03 3.063681282316442321e+03 2.513955739400206767e+03 5.374181489141675456e+02 4.293459410548086908e+02
1.747987378343396903e-01 2.165066396761133547e+03 2.389399595141700502e+03 4.265155364372469649e+02 2.138421659919028116e+03 2.280502024291497946e+03 2.874317813765182109e+03 2.364508299595141580e+03 4.994282894736841740e+02 4.040485829959513921e+02
1.809057159377772395e-01 2.068482120395327911e+03 2.346243845462713580e+03 4.114593890386342991e+02 2.046359029649595641e+03 2.169874034141958873e+03 2.821776100628930635e+03 2.314580233602875069e+03 4.847270440251572268e+02 3.856346361185983938e+02
1.870079494254630881e-01 1.975933333333333167e+03 2.206667719298245629e+03 3.884624999999999773e+02 1.950106315789473456e+03 2.075969473684210243e+03 2.631272280701753971e+03 2.212809122807017502e+03 4.553521052631578527e+02 3.662081140350877035e+02
1.931644028143169878e-01 1.939732117591573797e+03 2.103745794686370118e+03 3.796851124037101499e+02 1.914982864329507947e+03 2.041732117591573797e+03 2.530100141487187557e+03 2.111757899701305178e+03 4.438325734947335377e+02 3.596324477283446299e+02
1.993257601852206906e-01 1.797552012148823223e+03 1.991783599088838400e+03 3.501685269552012301e+02 1.774027790432801794e+03 1.892016249050873284e+03 2.388878967350038238e+03 2.017917539863325828e+03 4.107532270311313596e+02 3.323648063781321298e+02
2.054762598507901550e-01 1.774319751868039020e+03 1.914643451290004350e+03 3.395614690539969160e+02 1.751519103341322534e+03 1.864284364866770147e+03 2.314989567178909056e+03 1.937086705202312260e+03 3.993133018468913065e+02 3.211781686169463228e+02
2.116257382464896697e-01 1.644971520256719032e+03 1.721757053081963022e+03 3.106705107634710998e+02 1.626854526006150763e+03 1.727525471319695271e+03 2.087976734857601514e+03 1.769727904800107126e+03 3.648699023933681360e+02 2.957228239069394817e+02
2.177578654451892970e-01 1.558830907480065889e+03 1.595596506771294798e+03 2.897400012656626132e+02 1.539669535501835298e+03 1.643556005568915452e+03 1.948108593848879991e+03 1.653966459941779704e+03 3.406548221744083094e+02 2.781053031261865840e+02
2.238991135097555263e-01 1.444597515824674474e+03 1.510508897647199319e+03 2.676114893108801880e+02 1.424201600382180686e+03 1.526731517974441658e+03 1.848352561805804271e+03 1.570648871372267877e+03 3.151683685656275884e+02 2.574668577570762977e+02
2.300081978121491233e-01 1.453455457967377697e+03 1.440503022698756695e+03 2.654304494125698852e+02 1.434136762860727686e+03 1.531105053039808354e+03 1.774260864605908409e+03 1.510435610813276980e+03 3.118965153416219778e+02 2.553265655298277466e+02
2.361454707693454169e-01 1.334297057249866157e+03 1.306547351524879559e+03 2.404921348314606746e+02 1.317256821829855426e+03 1.408435848047083937e+03 1.630498876404494240e+03 1.381014446227929284e+03 2.840495452113429451e+02 2.324797752808988776e+02
2.422857100963227428e-01 1.283080465638721535e+03 1.249647094863678149e+03 2.305218778719493287e+02 1.263361380577963700e+03 1.359568467272541511e+03 1.551121311140610487e+03 1.342310732155621281e+03 2.710315531502093336e+02 2.245375012764219207e+02
2.484099584913142256e-01 1.269306178132917466e+03 1.230735334242837553e+03 2.257274166829078013e+02 1.248913272266614740e+03 1.343270707464431780e+03 1.525756090430715176e+03 1.324678620152017174e+03 2.650475784447476144e+02 2.197382576495809587e+02
2.545441957051269855e-01 1.223142804359874390e+03 1.167239608350267872e+03 2.153254664696102054e+02 1.204934047663033425e+03 1.293610382412710123e+03 1.459819785701090041e+03 1.258945501570293800e+03 2.540999214853131321e+02 2.093868002955846919e+02
2.606917133414053955e-01 1.159332337434095052e+03 1.094052636203866541e+03 2.019259226713532769e+02 1.138776977152899917e+03 1.230447012302284747e+03 1.362253427065026472e+03 1.200754393673110826e+03 2.374469244288225127e+02 1.979515817223198724e+02
2.668580198415695381e-01 1.106186840783525895e+03 1.052921647413360006e+03 1.916760631173614513e+02 1.088942072660304575e+03 1.172712372342206436e+03 1.321576176125899792e+03 1.162394525364138644e+03 2.264728779507784964e+02 1.879882596685082774e+02
2.730019564931540632e-01 1.073984308360827072e+03 1.007828920898044544e+03 1.851848796974329900e+02 1.056147340468334960e+03 1.139255250663876950e+03 1.268970628470266320e+03 1.115917035487245357e+03 2.187619095517823951e+02 1.819351814597247881e+02
2.791389873202678173e-01 1.037720506912442488e+03 9.319604454685099881e+02 1.761521505376344123e+02 1.018188248847926275e+03 1.102385867895545289e+03 1.177243548387096780e+03 1.051874654377880233e+03 2.072509408602150529e+02 1.742128456221198292e+02
2.852424996643880273e-01 9.866940755111177168e+02 8.707915236531861183e+02 1.641933293538277780e+02 9.680674526190121014e+02 1.052019847783912837e+03 1.110961647515296136e+03 9.919861960901357634e+02 1.931026339352335413e+02 1.639572824951499683e+02
2.913531997893986092e-01 9.471214035087718912e+02 8.345093333333333021e+02 1.579025614035087699e+02 9.300861052631578332e+02 1.008154736842105194e+03 1.074155087719298081e+03 9.603939649122805804e+02 1.863287719298245406e+02 1.575976315789473574e+02
2.975143171497069416e-01 9.153364226762278122e+02 7.796871194696252587e+02 1.490136652685698948e+02 8.994713841158164769e+02 9.734784196996346282e+02 1.010281220403193061e+03 9.075947774320119379e+02 1.760312204031930605e+02 1.491025909890407206e+02
3.036544665973567314e-01 8.922807290653175869e+02 7.582569890380749484e+02 1.447101251864824576e+02 8.754609846273594940e+02 9.498658623597328869e+02 9.832651618343387554e+02 8.858801971849258052e+02 1.710789226178893614e+02 1.450039566712071064e+02
3.097883787544665757e-01 8.523127626215114105e+02 7.123058639071808784e+02 1.350908592035120535e+02 8.364594543744119619e+02 9.095084352461585695e+02 9.295616180620883142e+02 8.447121354656632093e+02 1.595169175290059513e+02 1.367896205707118042e+02
3.159486680635095190e-01 8.266053426523722010e+02 6.785913048628798379e+02 1.313458656636853732e+02 8.090995083812118764e+02 8.844841556595391694e+02 8.852785642362140379e+02 8.220055677308536133e+02 1.542601433394538901e+02 1.339146034472546489e+02
3.221066234444813769e-01 7.990879178272980425e+02 6.450011606313835273e+02 1.254052199396471678e+02 7.826809424326834232e+02 8.546120589600742505e+02 8.443176648096564350e+02 7.893171425255338818e+02 1.481828574744661182e+02 1.277991527390900615e+02
3.282572612915165555e-01 7.734094422970734968e+02 6.209011595803423234e+02 1.208518221976808462e+02 7.581226394257316770e+02 8.277336830480397794e+02 8.158414135836554806e+02 7.650260629486472226e+02 1.423239370513528570e+02 1.237984262838211009e+02
3.343544383171894174e-01 7.619289337332969581e+02 5.923985819470957495e+02 1.166855467684756036e+02 7.452386692118898281e+02 8.163767657485683458e+02 7.851512407962912903e+02 7.397901827106627479e+02 1.374035314971366404e+02 1.200837605672211623e+02
3.404813620364756654e-01 7.369632868026793631e+02 5.679355218080482928e+02 1.114385514138160289e+02 7.205496753080738017e+02 7.908474203609960114e+02 7.554107992023316456e+02 7.142978473180958190e+02 1.320626757682671268e+02 1.147643554737434215e+02
3.466259536752008263e-01 7.109578424983708373e+02 5.299594967166274273e+02 1.060344879442578616e+02 6.959562885357662481e+02 7.618511704847360306e+02 7.088408942804151138e+02 6.820678229485187103e+02 1.252555892525941204e+02 1.097536718632512844e+02
3.527314914776840671e-01 6.871855370298565049e+02 5.073596839860410910e+02 1.016786908685537014e+02 6.724026269872042576e+02 7.364747479643272072e+02 6.800795366421093604e+02 6.601308162078324813e+02 1.198128513958898793e+02 1.058423201822411812e+02
3.588700951741782830e-01 6.631387349953831745e+02 4.816477377654662746e+02 9.673658818097875667e+01 6.486590027700830206e+02 7.131998153277930896e+02 6.490638042474606664e+02 6.365514312096029244e+02 1.140368421052631476e+02 1.017767774699907619e+02
3.650083489029407047e-01 6.355446768060836575e+02 4.560758193011044455e+02 9.192569142676082095e+01 6.215471211298207663e+02 6.845041191381495764e+02 6.189419246786167150e+02 6.082938167662501883e+02 1.085785578489951035e+02 9.711052643490856440e+01
3.711704037116136945e-01 6.340366933058347740e+02 4.369625762653604397e+02 9.108679212855545870e+01 6.189154421242587887e+02 6.829118329466357409e+02 5.996805018475552060e+02 5.928883732920855891e+02 1.071531107673798999e+02 9.616662370026638484e+01
3.773137312255384068e-01 6.049333022585702793e+02 4.209581338192296585e+02 8.641511292851392056e+01 5.909644476460866827e+02 6.515651086910462482e+02 5.807910504682402006e+02 5.761492859866943945e+02 1.027499470316538890e+02 9.108523666257045193e+01
3.834202365329835160e-01 5.898949223392484100e+02 4.005956723085119506e+02 8.247264968648825345e+01 5.756933732224089226e+02 6.371648702922011580e+02 5.527541494201057048e+02 5.588322609729109445e+02 9.758623621982705743e+01 8.805715954264169909e+01
3.895813105051545988e-01 5.748332490567505602e+02 3.867815550974366374e+02 7.959530709090201128e+01 5.610758878213854359e+02 6.208548368275700113e+02 5.345916994048776587e+02 5.433902524407794772e+02 9.460794857831886873e+01 8.504458555369714645e+01
3.957247046642990429e-01 5.642095448553926644e+02 3.679602620764518406e+02 7.739206792277272484e+01 5.503819105218267396e+02 6.090212840195393937e+02 5.145241141350701355e+02 5.264351011863222993e+02 9.180461541443746398e+01 8.302208847018685844e+01
4.018641006880244171e-01 5.474121953004904526e+02 3.500348437156869750e+02 7.408414464534074284e+01 5.339322157967937983e+02 5.925192518849278258e+02 4.901522948539638378e+02 5.110806309933386729e+02 8.773104091940560068e+01 8.022890893785228172e+01
4.079986652309439688e-01 5.288777943911601369e+02 3.329111265088800451e+02 7.096532311002516735e+01 5.149217752817183964e+02 5.742393785784618103e+02 4.714718646292987501e+02 4.921442689909193859e+02 8.417384486342584182e+01 7.726641989715911052e+01
4.141066506702003602e-01 5.141066308556280546e+02 3.148425476996058592e+02 6.776485925564197998e+01 5.015612682688617951e+02 5.571402560256723291e+02 4.474016533537967462e+02 4.748348739056123122e+02 8.066494296975827183e+01 7.382149708744636030e+01
4.202576909860619159e-01 4.993293140135779140e+02 3.066164420576215548e+02 6.540918954976864086e+01 4.869480190495491456e+02 5.414492518661128315e+02 4.356918634106799573e+02 4.667286452528118730e+02 7.812459891241935850e+01 7.169644847502280527e+01
4.264066946730206698e-01 4.918633290458757870e+02 2.933589261567890389e+02 6.343264569110517215e+01 4.791181689258269785e+02 5.347452260809340032e+02 4.189781669470004317e+02 4.541479502654925682e+02 7.596325978694633818e+01 6.965895748820949507e+01
4.325254831734640648e-01 4.690749815118484776e+02 2.754072537860519105e+02 5.984837304266743274e+01 4.571673901160734204e+02 5.103528182373556774e+02 3.981563936850905066e+02 4.349274942927879692e+02 7.189236680492588505e+01 6.608485257708754546e+01
4.386395650806790836e-01 4.628777621503360251e+02 2.660704172526957336e+02 5.830603609939053200e+01 4.509009532739490851e+02 5.035197374589779997e+02 3.851197687138615606e+02 4.260467885607126277e+02 6.991554930457884609e+01 6.470511798718550267e+01
4.447681454847935978e-01 4.515024711197356169e+02 2.498093599345077394e+02 5.589000864133895163e+01 4.402849519420272486e+02 4.911549073709105073e+02 3.680423880415996791e+02 4.100718292350140928e+02 6.712583760346866768e+01 6.233612534489554236e+01
4.509437495939586094e-01 4.365948063252574798e+02 2.378622225446104608e+02 5.416254533584795894e+01 4.253030900913970527e+02 4.763100826925866613e+02 3.516772958073407835e+02 3.972542869577832221e+02 6.503336718409981643e+01 6.083050558537646424e+01
4.571038061189046653e-01 4.283381490363778425e+02 2.293969198763327597e+02 5.218882010459707033e+01 4.177510185211939415e+02 4.668555000144471023e+02 3.359369239215233165e+02 3.920682192493281946e+02 6.287339275910890279e+01 5.889801785662689326e+01
4.632394462505528554e-01 4.179580778514552435e+02 2.193379435674056026e+02 5.019786088838332461e+01 4.067662236772743540e+02 4.568544793718613732e+02 3.237169491995671819e+02 3.800659767499930695e+02 6.038653136531365817e+01 5.703703562411563865e+01
4.693790757792539181e-01 4.082793105332168011e+02 2.089090499344405600e+02 4.852872322989510678e+01 3.977317253059440532e+02 4.457834626311188799e+02 3.130329436188811201e+02 3.681182255244755197e+02 5.885835063374126008e+01 5.498827783544580683e+01
4.755007986458400504e-01 3.968351467544185880e+02 1.992366116448171454e+02 4.657860848681067978e+01 3.860622578419404363e+02 4.351197919431028254e+02 2.992322594342126081e+02 3.575447163101746355e+02 5.638235762432992004e+01 5.339926224722679393e+01
4.816148015649592273e-01 3.877441601202976358e+02 1.885726063622929303e+02 4.503818607243784555e+01 3.773844339011174611e+02 4.247535454097638308e+02 2.836501257421379023e+02 3.483672707474527783e+02 5.449307770086334557e+01 5.184183389074693338e+01
4.877448110253904678e-01 3.748504576284007044e+02 1.815336476639519958e+02 4.323213610347696800e+01 3.645666019515393259e+02 4.116968558533571922e+02 2.750694637048990216e+02 3.385983964095711372e+02 5.261708605431027763e+01 4.996985703840044124e+01
4.938644425720450370e-01 3.693983629594931131e+02 1.724721283992012104e+02 4.196712667340548819e+01 3.593103473780232093e+02 4.056176622864327896e+02 2.661322699144498642e+02 3.279619338773699155e+02 5.123856352160942862e+01 4.868421328369615964e+01
