# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 -7.991073009459516913e-07 3.166443990384615608e+04 1.048979417067307850e+03 1.140150607472975924e-12 1.583738581730769329e+04 3.166443990384615608e+04 3.166443990384615608e+04 1.048979417067307850e+03 1.048979417067307850e+03
1.503254434404273886e-02 -1.592352378389073780e-05 2.411289756944444161e+04 7.999781901041666288e+02 1.709994221838546074e-12 1.286450000000000000e+04 2.411289756944444161e+04 2.411289756944444161e+04 7.999781901041666288e+02 7.999781901041666288e+02
2.104537904654678673e-02 -3.282954582429834013e-06 2.311805427631578641e+04 7.615695415296052033e+02 1.477734053544285475e-12 1.257740625000000000e+04 2.311805427631578641e+04 2.311805427631578641e+04 7.615695415296052033e+02 7.615695415296052033e+02
2.718418752217394846e-02 -1.106215700602684400e-05 1.736164636752137085e+04 5.750043402777778283e+02 1.640195220857806536e-12 9.291579059829060498e+03 1.736164636752137085e+04 1.736164636752137085e+04 5.750043402777778283e+02 5.750043402777778283e+02
3.359305548768203725e-02 2.550560096153846189e+03 1.979568269230769511e+04 6.560812049278846416e+02 2.567592848557692378e+03 1.120564543269230853e+04 1.979568269230769511e+04 1.979568269230769511e+04 6.560812049278846416e+02 6.560812049278846416e+02
3.967812110980351720e-02 1.729076302083333303e+03 1.595317291666666642e+04 5.253522786458332803e+02 1.743627604166666742e+03 8.809635416666666060e+03 1.595317291666666642e+04 1.595317291666666642e+04 5.253522786458332803e+02 5.253522786458332803e+02
4.573133090443888549e-02 1.742564750692520875e+03 1.407315650969529088e+04 4.619481907894736992e+02 1.750453254847645439e+03 7.740554016620498260e+03 1.407315650969529088e+04 1.407315650969529088e+04 4.619481907894736992e+02 4.619481907894736992e+02
5.186912300623527233e-02 1.393708237986269978e+03 1.295331006864988558e+04 4.232872926201372934e+02 1.386789902745995505e+03 7.103853546910755540e+03 1.295331006864988558e+04 1.295331006864988558e+04 4.232872926201372934e+02 4.232872926201372934e+02
5.807971256735403043e-02 1.419694599827882939e+03 1.189996299483648909e+04 3.902746073580034363e+02 1.430221385542168719e+03 6.583965146299483422e+03 1.189996299483648909e+04 1.189996299483648909e+04 3.902746073580034363e+02 3.902746073580034363e+02
6.422094742881356844e-02 1.443675902061855595e+03 1.138430633284241594e+04 3.718615150957290325e+02 1.453605854197349117e+03 6.272233431516936434e+03 1.138430633284241594e+04 1.138430633284241594e+04 3.718615150957290325e+02 3.718615150957290325e+02
7.029194303550849454e-02 1.056278645833333258e+03 8.990158088235293690e+03 2.953780254289215463e+02 1.064553691789215691e+03 5.036273284313725526e+03 8.990158088235293690e+03 8.990158088235293690e+03 2.953780254289215463e+02 2.953780254289215463e+02
7.656976085866129544e-02 1.091082760314341840e+03 9.091929273084479064e+03 2.977732686640471229e+02 1.099302308447937094e+03 5.132205304518663979e+03 9.091929273084479064e+03 9.091929273084479064e+03 2.977732686640471229e+02 2.977732686640471229e+02
8.283279975513359317e-02 1.114638203463203354e+03 7.641761904761904589e+03 2.484969155844155750e+02 1.120481385281385201e+03 4.345875324675324919e+03 7.641761904761904589e+03 7.641761904761904589e+03 2.484969155844155750e+02 2.484969155844155750e+02
8.886264192081894109e-02 8.494766613924050489e+02 7.028919303797468274e+03 2.276525415348101262e+02 8.595041534810126223e+02 3.959310126582278372e+03 7.028919303797468274e+03 7.028919303797468274e+03 2.276525415348101262e+02 2.276525415348101262e+02
9.493524398572131262e-02 7.515749674054758316e+02 6.163104302477183410e+03 1.995971316818774426e+02 7.624704204693611018e+02 3.432065840938721976e+03 6.163104302477183410e+03 6.163104302477183410e+03 1.995971316818774426e+02 1.995971316818774426e+02
1.010510809291368245e-01 6.549001058681186578e+02 5.545301875378100704e+03 1.803885549001815036e+02 6.590883242589231941e+02 3.157042347247429007e+03 5.545301875378100704e+03 5.545301875378100704e+03 1.803885549001815036e+02 1.803885549001815036e+02
1.071918355362574127e-01 6.193047788510422151e+02 5.060448906964921662e+03 1.634269032791052325e+02 6.260709837315708910e+02 2.885660650737162996e+03 5.060448906964921662e+03 5.060448906964921662e+03 1.634269032791052325e+02 1.634269032791052325e+02
1.133640700251744293e-01 5.826607477730896107e+02 4.749401312705110286e+03 1.526461409985935518e+02 5.883498593530239305e+02 2.686132208157524929e+03 4.749401312705110286e+03 4.749401312705110286e+03 1.526461409985935518e+02 1.526461409985935518e+02
1.195184611122857843e-01 6.132416562369628537e+02 4.620261159783061885e+03 1.476418309345014563e+02 6.222954213600334015e+02 2.626386316228618853e+03 4.620261159783061885e+03 4.620261159783061885e+03 1.476418309345014563e+02 1.476418309345014563e+02
1.256657517103361710e-01 5.210508064516128570e+02 4.224255028462997871e+03 1.350675996204933540e+02 5.307404174573055116e+02 2.416607779886147910e+03 4.224255028462997871e+03 4.224255028462997871e+03 1.350675996204933540e+02 1.350675996204933540e+02
1.317871926578333408e-01 5.596899548140423803e+02 4.090077163712200218e+03 1.297794251824817593e+02 5.668143899895725326e+02 2.370980361487660957e+03 4.090077163712200218e+03 4.090077163712200218e+03 1.297794251824817593e+02 1.297794251824817593e+02
1.378887696062481294e-01 4.952849936948297795e+02 3.827851197982345639e+03 1.206527033417402208e+02 5.036097099621690063e+02 2.203779949558638236e+03 3.827851197982345639e+03 3.827851197982345639e+03 1.206527033417402208e+02 1.206527033417402208e+02
