# k, xm.power, xs.power, xd.power,  pm1.power, pm2.power, ps1.power, ps2.power, pd1.power, pd2.power
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691056022563805813e-03 4.017396033653846189e+03 1.771705528846154039e+03 5.870498891977163680e+01 1.251231896033653811e+03 1.583469711538461706e+04 6.837521033653846416e+02 3.166444230769230853e+04 2.249602801983173350e+01 1.048421649639423094e+03
1.503254434404273886e-02 3.335462239583333030e+03 2.319881944444444343e+03 7.600276692708332860e+01 1.523433268229166515e+03 1.285835850694444343e+04 2.111816189236110858e+03 2.411289583333333212e+04 6.899599880642361427e+01 7.984774305555555429e+02
2.104537904654678673e-02 3.994175164473684163e+03 4.818868421052631675e+03 1.577056178042763008e+02 1.851798519736842081e+03 1.256595065789473665e+04 3.036168791118420813e+03 2.311805427631578641e+04 9.921928967927631504e+01 7.578259662828946830e+02
2.718418752217394846e-02 3.048095619658120086e+03 4.110987179487179674e+03 1.349082949385683889e+02 1.577180822649572747e+03 9.278049145299146403e+03 3.012101762820513159e+03 1.736164636752137085e+04 9.777948884882479774e+01 5.727171474358974592e+02
3.359305548768203725e-02 5.214204927884615245e+03 1.049668269230769329e+04 3.452017728365384528e+02 3.540396634615384755e+03 1.118067187500000000e+04 1.400836057692307804e+04 1.979568389423076951e+04 4.599510591947115472e+02 6.508013070913461888e+02
3.967812110980351720e-02 3.915086979166666424e+03 7.369905208333333576e+03 2.405710937499999886e+02 2.708641406249999818e+03 8.781976041666666788e+03 9.679510416666666060e+03 1.595317291666666642e+04 3.168682942708333030e+02 5.183363281250000227e+02
4.573133090443888549e-02 3.620861149584487521e+03 7.306493767313019816e+03 2.359550294321329602e+02 2.619619632963988806e+03 7.708228531855956135e+03 9.430558864265927696e+03 1.407315650969529088e+04 3.075409452908587014e+02 4.535795966066481810e+02
5.186912300623527233e-02 3.165512871853547040e+03 6.154116704805492191e+03 1.988978832951945037e+02 2.244155034324942790e+03 7.065749427917619869e+03 7.680388443935927171e+03 1.295331121281464584e+04 2.516785075800915479e+02 4.131513515446224005e+02
5.807971256735403043e-02 3.028343373493975832e+03 5.940098106712564913e+03 1.916601226333906993e+02 2.223560240963855449e+03 6.539686746987951665e+03 7.645623924268503288e+03 1.189996213425129099e+04 2.498911897590361662e+02 3.796451968588640398e+02
6.422094742881356844e-02 2.980029639175257671e+03 5.848175994108984014e+03 1.866303617452135484e+02 2.247561119293077809e+03 6.220630338733431017e+03 7.470187039764358815e+03 1.138430633284241594e+04 2.421530973858615425e+02 3.599115887334315289e+02
7.029194303550849454e-02 2.257142463235294144e+03 4.299910845588235134e+03 1.372127757352941160e+02 1.727953125000000000e+03 4.986557598039215918e+03 5.665917279411764866e+03 8.990157475490195793e+03 1.841249234068627345e+02 2.851762216605392268e+02
7.656976085866129544e-02 2.330350196463653901e+03 4.401900785854616515e+03 1.405920769891944815e+02 1.757612843811394669e+03 5.072637524557956567e+03 5.559170923379174383e+03 9.091929273084479064e+03 1.822134700392927300e+02 2.860155943025540068e+02
8.283279975513359317e-02 2.118330735930735955e+03 4.093824675324675354e+03 1.293482142857142776e+02 1.703981818181818198e+03 4.286702164502164123e+03 5.450081818181818562e+03 7.641762770562770129e+03 1.772202651515151501e+02 2.366509199134199264e+02
8.886264192081894109e-02 1.827061313291139186e+03 3.376772547468354333e+03 1.056296726661392427e+02 1.441510087025316352e+03 3.897228243670886059e+03 4.447702927215189447e+03 7.028919303797468274e+03 1.432318656052215147e+02 2.147545243275316409e+02
9.493524398572131262e-02 1.545662809647979202e+03 2.941177966101694892e+03 9.193189781616688094e+01 1.280058507170795338e+03 3.370844850065188893e+03 3.923367014341590675e+03 6.163104954367666323e+03 1.273709664276401554e+02 1.881629726205997315e+02
1.010510809291368245e-01 1.406876134301270440e+03 2.576558378705384257e+03 8.046746445856020102e+01 1.157391560798548198e+03 3.093091954022988830e+03 3.439784331518451381e+03 5.545301875378100704e+03 1.100997996067755622e+02 1.699409407138536210e+02
1.071918355362574127e-01 1.301599389933909606e+03 2.410048805287239247e+03 7.384419483985764998e+01 1.099462887646161789e+03 2.820064819522114703e+03 3.290773004575495634e+03 5.060449415353329641e+03 1.041709456024402698e+02 1.524272686832740362e+02
1.133640700251744293e-01 1.182270628223159974e+03 2.147135489920300188e+03 6.617265881387717741e+01 1.009236638537271460e+03 2.618035396155649323e+03 2.931241209563994744e+03 4.749401312705110286e+03 9.373166461556493800e+01 1.411196085325832144e+02
